time;x;y;z;gforce
25,0780;-0,4183;-0,7622;0,0624;0,872
25,0800;-0,4143;-0,7505;0,0586;0,859
25,0810;-0,4143;-0,7349;0,0586;0,846
25,1020;-0,4143;-0,7309;0,0586;0,842
25,1090;-0,4183;-0,7192;0,0586;0,834
25,1110;-0,4143;-0,7153;0,0586;0,829
25,1140;-0,4104;-0,7074;0,0624;0,820
25,1600;-0,4143;-0,6997;0,0664;0,816
25,1620;-0,4104;-0,6918;0,0664;0,807
25,1650;-0,4104;-0,6880;0,0703;0,804
25,1660;-0,4104;-0,6957;0,0703;0,811
25,1680;-0,4104;-0,6997;0,0703;0,814
25,1780;-0,4104;-0,7074;0,0703;0,821
25,1840;-0,4143;-0,7153;0,0703;0,830
25,2280;-0,4143;-0,7388;0,0664;0,850
25,2310;-0,4221;-0,7465;0,0624;0,860
25,2340;-0,4260;-0,7583;0,0586;0,872
25,2350;-0,4221;-0,7700;0,0624;0,880
25,2370;-0,4183;-0,7740;0,0586;0,882
25,2440;-0,4183;-0,7779;0,0508;0,885
25,2540;-0,4183;-0,7817;0,0547;0,888
25,3000;-0,4221;-0,7896;0,0508;0,897
25,3030;-0,4221;-0,7935;0,0508;0,900
25,3050;-0,4299;-0,8013;0,0586;0,911
25,3070;-0,4339;-0,8052;0,0624;0,917
25,3080;-0,4378;-0,8091;0,0703;0,923
25,3180;-0,4416;-0,8091;0,0742;0,925
25,3260;-0,4416;-0,8091;0,0782;0,925
25,3360;-0,4495;-0,8013;0,0820;0,922
25,3440;-0,4534;-0,7973;0,0859;0,921
25,3540;-0,4573;-0,7935;0,0859;0,920
25,3960;-0,4651;-0,7896;0,0938;0,921
25,3990;-0,4691;-0,7896;0,0859;0,922
25,4010;-0,4768;-0,7857;0,0859;0,923
25,4030;-0,4807;-0,7896;0,0820;0,928
25,4050;-0,4807;-0,7935;0,0703;0,930
25,4150;-0,4886;-0,8013;0,0703;0,941
25,4290;-0,4924;-0,8169;0,0624;0,956
25,4360;-0,4964;-0,8287;0,0586;0,968
25,4440;-0,5042;-0,8482;0,0586;0,988
25,4870;-0,5042;-0,8678;0,0508;1,005
25,4890;-0,5120;-0,8912;0,0586;1,030
25,4910;-0,5159;-0,9068;0,0664;1,045
25,4930;-0,5238;-0,9303;0,0742;1,070
25,4950;-0,5238;-0,9498;0,0820;1,088
25,5060;-0,5315;-0,9615;0,0899;1,102
25,5140;-0,5315;-0,9694;0,0938;1,110
25,5240;-0,5355;-0,9811;0,1055;1,123
25,5340;-0,5433;-0,9890;0,1094;1,134
25,5800;-0,5511;-0,9967;0,1094;1,144
25,5840;-0,5550;-0,9967;0,1133;1,146
25,5860;-0,5590;-0,9967;0,1094;1,148
25,5870;-0,5707;-0,9967;0,1094;1,154
25,5890;-0,5746;-0,9967;0,1055;1,155
25,6040;-0,5863;-0,9967;0,0977;1,161
25,6060;-0,5902;-0,9929;0,0899;1,159
25,6150;-0,5941;-0,9850;0,0859;1,153
25,6260;-0,5981;-0,9811;0,0820;1,152
25,6380;-0,5981;-0,9772;0,0859;1,149
25,7570;-0,6019;-0,9890;0,0938;1,162
25,7590;-0,6019;-1,0046;0,0977;1,175
25,7620;-0,6058;-1,0202;0,1094;1,192
25,7650;-0,6137;-1,0476;0,1172;1,220
25,7670;-0,6176;-1,0593;0,1172;1,232
25,7690;-0,6215;-1,0866;0,1211;1,258
25,7710;-0,6176;-1,0984;0,1172;1,266
25,7740;-0,6254;-1,1140;0,1133;1,283
25,7760;-0,6215;-1,1180;0,1094;1,284
25,7780;-0,6215;-1,1218;0,1055;1,287
25,7790;-0,6254;-1,1180;0,1016;1,285
25,7820;-0,6215;-1,1180;0,0938;1,283
25,7890;-0,6254;-1,1140;0,0938;1,281
25,7970;-0,6293;-1,1062;0,0938;1,276
25,8040;-0,6332;-1,1023;0,0938;1,275
25,8500;-0,6371;-1,0984;0,0938;1,273
25,8540;-0,6371;-1,0828;0,1016;1,260
25,8560;-0,6371;-1,0710;0,1094;1,251
25,8580;-0,6332;-1,0554;0,1133;1,236
26,0750;-0,6293;-1,0476;0,1172;1,228
26,0760;-0,6254;-1,0319;0,1211;1,213
26,0780;-0,6254;-1,0241;0,1211;1,206
26,0800;-0,6215;-1,0202;0,1172;1,200
26,0820;-0,6176;-1,0241;0,1172;1,202
26,0840;-0,6215;-1,0319;0,1094;1,210
26,0860;-0,6137;-1,0398;0,1094;1,212
26,0870;-0,6098;-1,0437;0,0977;1,213
26,0900;-0,6058;-1,0554;0,0938;1,221
26,0910;-0,6019;-1,0632;0,0899;1,225
26,0930;-0,5981;-1,0710;0,0899;1,230
26,0950;-0,5941;-1,0749;0,0899;1,231
26,0970;-0,5550;-0,9382;0,1016;1,095
26,0990;-0,5433;-0,9147;0,0938;1,068
26,1060;-0,5355;-0,9030;0,0899;1,054
26,1140;-0,5277;-0,8873;0,0859;1,036
26,1560;-0,5238;-0,8795;0,0820;1,027
26,1600;-0,5199;-0,8795;0,0782;1,025
26,1620;-0,5120;-0,8795;0,0820;1,021
26,1640;-0,5082;-0,8834;0,0859;1,023
26,1660;-0,5082;-0,8873;0,0859;1,026
26,2050;-0,5003;-0,8912;0,0859;1,026
26,2070;-0,4964;-0,8951;0,0899;1,027
26,2090;-0,4847;-0,8951;0,0938;1,022
26,2100;-0,4807;-0,8873;0,0977;1,014
26,2140;-0,4730;-0,8873;0,0977;1,010
26,2240;-0,4730;-0,8795;0,0977;1,003
26,2710;-0,4612;-0,8716;0,1016;0,991
26,2740;-0,4573;-0,8678;0,0938;0,985
26,2780;-0,4534;-0,8560;0,0899;0,973
26,2800;-0,4495;-0,8482;0,0859;0,964
26,2820;-0,4456;-0,8365;0,0820;0,951
26,2840;-0,4456;-0,8287;0,0820;0,944
26,2950;-0,4456;-0,8248;0,0782;0,941
26,3040;-0,4495;-0,8131;0,0820;0,933
26,3140;-0,4416;-0,7973;0,0742;0,914
26,3630;-0,4378;-0,7817;0,0703;0,899
26,3660;-0,4339;-0,7622;0,0742;0,880
26,3690;-0,4299;-0,7465;0,0742;0,865
26,3710;-0,4221;-0,7465;0,0782;0,861
26,3730;-0,4183;-0,7309;0,0742;0,845
26,3750;-0,4183;-0,7309;0,0782;0,846
26,3860;-0,4183;-0,7270;0,0820;0,843
26,3940;-0,4143;-0,7270;0,0782;0,840
26,4090;-0,4143;-0,7309;0,0782;0,844
26,4200;-0,4183;-0,7388;0,0782;0,853
26,4240;-0,4143;-0,7427;0,0782;0,854
26,4680;-0,4143;-0,7505;0,0742;0,860
26,4720;-0,4104;-0,7583;0,0782;0,866
26,4740;-0,4143;-0,7622;0,0703;0,870
26,4760;-0,4104;-0,7700;0,0703;0,875
26,4770;-0,4104;-0,7740;0,0664;0,879
26,4850;-0,4065;-0,7779;0,0624;0,880
26,4940;-0,4104;-0,7817;0,0703;0,886
26,5060;-0,4104;-0,7896;0,0664;0,892
26,5190;-0,4065;-0,7857;0,0624;0,887
26,5240;-0,4104;-0,7896;0,0703;0,893
26,5700;-0,4143;-0,7896;0,0782;0,895
26,5750;-0,4221;-0,7935;0,0820;0,903
26,5760;-0,4299;-0,7896;0,0859;0,903
26,5860;-0,4260;-0,7817;0,0938;0,895
26,5940;-0,4339;-0,7817;0,0899;0,899
26,6060;-0,4339;-0,7740;0,0938;0,892
26,6590;-0,4378;-0,7700;0,0938;0,891
26,6610;-0,4456;-0,7740;0,0938;0,898
26,6630;-0,4456;-0,7740;0,0899;0,898
26,6650;-0,4534;-0,7779;0,0820;0,904
26,6680;-0,4612;-0,7896;0,0782;0,918
26,6760;-0,4651;-0,7973;0,0703;0,926
26,6890;-0,4691;-0,8169;0,0742;0,945
26,6940;-0,4691;-0,8248;0,0703;0,951
26,7040;-0,4730;-0,8326;0,0703;0,960
26,7150;-0,4768;-0,8560;0,0703;0,982
26,7240;-0,4847;-0,8678;0,0742;0,997
26,7340;-0,4886;-0,8873;0,0820;1,016
26,7950;-0,4924;-0,8990;0,0820;1,028
26,7970;-0,4964;-0,9186;0,0938;1,048
26,7980;-0,4964;-0,9264;0,0977;1,056
26,8000;-0,5042;-0,9382;0,1055;1,070
26,8010;-0,5120;-0,9420;0,1094;1,078
26,8130;-0,5159;-0,9538;0,1094;1,090
26,8150;-0,5199;-0,9538;0,1094;1,092
26,8170;-0,5238;-0,9615;0,1094;1,100
26,8240;-0,5315;-0,9615;0,1055;1,104
26,8670;-0,5394;-0,9615;0,1055;1,108
26,8700;-0,5433;-0,9655;0,0977;1,112
26,8710;-0,5511;-0,9615;0,0977;1,113
26,8730;-0,5590;-0,9577;0,0899;1,112
26,8750;-0,5629;-0,9577;0,0899;1,114
26,8850;-0,5667;-0,9538;0,0820;1,112
26,8940;-0,5707;-0,9577;0,0859;1,118
26,9090;-0,5746;-0,9577;0,0899;1,120
26,9200;-0,5785;-0,9694;0,0938;1,133
26,9310;-0,5823;-0,9733;0,0938;1,138
26,9430;-0,5902;-0,9890;0,0977;1,156
26,9470;-0,5941;-1,0085;0,1055;1,175
26,9900;-0,5981;-1,0241;0,1094;1,191
26,9950;-0,6019;-1,0476;0,1094;1,213
26,9970;-0,6058;-1,0593;0,1094;1,225
26,9980;-0,6058;-1,0789;0,1094;1,242
27,2740;-0,6098;-1,0866;0,1016;1,250
27,2760;-0,6098;-1,0984;0,0977;1,260
27,2770;-0,6098;-1,0984;0,0938;1,260
27,2790;-0,6098;-1,1023;0,0899;1,263
27,2810;-0,6137;-1,1023;0,0859;1,265
27,2830;-0,6137;-1,0984;0,0782;1,261
27,2850;-0,6215;-1,0945;0,0820;1,261
27,2860;-0,6215;-1,0906;0,0859;1,258
27,2880;-0,6254;-1,0789;0,0859;1,250
27,2900;-0,6254;-1,0671;0,0899;1,240
27,2910;-0,6293;-1,0515;0,0938;1,229
27,2940;-0,6254;-1,0476;0,0977;1,224
27,2960;-0,5902;-1,0476;0,1016;1,207
27,2970;-0,5863;-1,0281;0,1094;1,189
27,3080;-0,5863;-1,0241;0,1094;1,185
27,3230;-0,5785;-0,9967;0,1094;1,158
27,3260;-0,5746;-0,9850;0,1016;1,145
27,3830;-0,5667;-0,9615;0,0977;1,120
27,3850;-0,5667;-0,9459;0,0938;1,107
27,3870;-0,5590;-0,9342;0,0899;1,092
27,3910;-0,5590;-0,9224;0,0820;1,082
27,3920;-0,5511;-0,9147;0,0782;1,071
27,3940;-0,5472;-0,9147;0,0820;1,069
27,4040;-0,5394;-0,9107;0,0782;1,061
27,4510;-0,5355;-0,9147;0,0820;1,063
27,4570;-0,5277;-0,9147;0,0859;1,059
27,4590;-0,5238;-0,9147;0,0859;1,058
27,4610;-0,5159;-0,9147;0,0899;1,054
27,4630;-0,5082;-0,9147;0,0938;1,051
27,4650;-0,5042;-0,9147;0,0977;1,049
27,4800;-0,4964;-0,9068;0,0938;1,038
27,4840;-0,4924;-0,9030;0,0977;1,033
27,4980;-0,4651;-0,8560;0,0899;0,978
27,5080;-0,4691;-0,8599;0,0899;0,984
27,5150;-0,4730;-0,8716;0,0859;0,995
27,5240;-0,4886;-0,8873;0,0859;1,017
27,5340;-0,4964;-0,8912;0,0820;1,023
27,5830;-0,4924;-0,8795;0,0820;1,011
27,5860;-0,4768;-0,8443;0,0782;0,973
27,5870;-0,4534;-0,7973;0,0742;0,920
27,5890;-0,4456;-0,7817;0,0742;0,903
27,5910;-0,4416;-0,7622;0,0742;0,884
27,5950;-0,4378;-0,7544;0,0742;0,875
27,6040;-0,4416;-0,7583;0,0742;0,881
27,6560;-0,4456;-0,7583;0,0820;0,883
27,6580;-0,4456;-0,7544;0,0820;0,880
27,6610;-0,4378;-0,7505;0,0859;0,873
27,6630;-0,4339;-0,7505;0,0859;0,871
27,6650;-0,4260;-0,7427;0,0859;0,860
27,6740;-0,4221;-0,7427;0,0899;0,859
27,6850;-0,4183;-0,7465;0,0859;0,860
27,6950;-0,4183;-0,7505;0,0820;0,863
27,7040;-0,4221;-0,7622;0,0782;0,875
27,7510;-0,4183;-0,7700;0,0820;0,880
27,7540;-0,4183;-0,7700;0,0859;0,880
27,7550;-0,4221;-0,7740;0,0782;0,885
27,7570;-0,4183;-0,7779;0,0742;0,886
27,7590;-0,4143;-0,7700;0,0742;0,878
27,7650;-0,4143;-0,7700;0,0782;0,878
27,7840;-0,4143;-0,7661;0,0820;0,875
27,7940;-0,4143;-0,7622;0,0820;0,871
27,8450;-0,4221;-0,7583;0,0859;0,872
27,8490;-0,4221;-0,7583;0,0899;0,872
27,8510;-0,4260;-0,7505;0,0899;0,868
27,8530;-0,4221;-0,7505;0,0859;0,865
27,8550;-0,4221;-0,7388;0,0899;0,856
27,8650;-0,4299;-0,7349;0,0899;0,856
27,8760;-0,4260;-0,7349;0,0899;0,854
27,8840;-0,4299;-0,7349;0,0938;0,857
27,9000;-0,4339;-0,7388;0,0859;0,861
27,9110;-0,4378;-0,7427;0,0859;0,866
27,9140;-0,4416;-0,7505;0,0859;0,875
27,9290;-0,4416;-0,7622;0,0859;0,885
27,9350;-0,4456;-0,7740;0,0899;0,898
27,9750;-0,4495;-0,7817;0,0859;0,906
27,9770;-0,4534;-0,7973;0,0820;0,921
27,9790;-0,4573;-0,8052;0,0899;0,930
27,9810;-0,4651;-0,8248;0,0938;0,952
27,9840;-0,4612;-0,8326;0,0938;0,956
27,9940;-0,4651;-0,8521;0,0977;0,976
28,0050;-0,4691;-0,8599;0,1016;0,985
28,0200;-0,4730;-0,8716;0,1016;0,997
28,0270;-0,4768;-0,8756;0,1094;1,003
28,0340;-0,4768;-0,8795;0,1133;1,007
28,0860;-0,4847;-0,8873;0,1133;1,017
28,0910;-0,4886;-0,8912;0,1094;1,022
28,0930;-0,4964;-0,8951;0,1094;1,029
28,0940;-0,5042;-0,8990;0,1055;1,036
28,0960;-0,5120;-0,8990;0,1055;1,040
28,1040;-0,5199;-0,8990;0,1016;1,043
28,1450;-0,5199;-0,8951;0,1016;1,040
28,1480;-0,5277;-0,8951;0,0977;1,044
28,1490;-0,5355;-0,8951;0,1016;1,048
28,1510;-0,5394;-0,9030;0,1016;1,057
28,1540;-0,5394;-0,9030;0,1055;1,057
28,1640;-0,5433;-0,9107;0,1094;1,066
28,1750;-0,5511;-0,9264;0,1172;1,084
28,1840;-0,5550;-0,9382;0,1211;1,097
28,1970;-0,5590;-0,9538;0,1211;1,112
28,2070;-0,5629;-0,9733;0,1250;1,131
28,4610;-0,5667;-0,9850;0,1290;1,144
28,4630;-0,5707;-1,0046;0,1290;1,163
28,4650;-0,5746;-1,0123;0,1290;1,171
28,4670;-0,5785;-1,0319;0,1290;1,190
28,4690;-0,5785;-1,0358;0,1250;1,193
28,4700;-0,5863;-1,0437;0,1211;1,203
28,4720;-0,5823;-1,0476;0,1211;1,205
28,4740;-0,5863;-1,0476;0,1172;1,206
28,4760;-0,5902;-1,0554;0,1133;1,215
28,4780;-0,5941;-1,0515;0,1133;1,213
28,4800;-0,5981;-1,0515;0,1172;1,215
28,4810;-0,6058;-1,0476;0,1172;1,216
28,4840;-0,6098;-1,0749;0,1094;1,241
28,4850;-0,6058;-1,0789;0,1055;1,242
28,4870;-0,6058;-1,0828;0,1094;1,246
28,5480;-0,5981;-1,0789;0,1094;1,238
28,5520;-0,6019;-1,0749;0,1094;1,237
28,5540;-0,5981;-1,0671;0,1094;1,228
28,5560;-0,5981;-1,0515;0,1094;1,215
28,5570;-0,5902;-1,0398;0,1055;1,200
28,5710;-0,5902;-1,0319;0,1055;1,193
28,5760;-0,5902;-1,0123;0,1016;1,176
28,5850;-0,5863;-1,0007;0,1055;1,165
28,5960;-0,5823;-0,9890;0,1016;1,152
28,6050;-0,5785;-0,9811;0,1016;1,143
28,6140;-0,5785;-0,9733;0,1016;1,137
28,6240;-0,5746;-0,9694;0,0977;1,131
28,6810;-0,5707;-0,9655;0,0977;1,126
28,6840;-0,5629;-0,9577;0,1016;1,115
28,6870;-0,5590;-0,9538;0,0977;1,110
28,6890;-0,5550;-0,9577;0,1055;1,112
28,6910;-0,5472;-0,9577;0,1016;1,108
28,6930;-0,5433;-0,9577;0,1055;1,106
28,6940;-0,5394;-0,9615;0,1016;1,107
28,7060;-0,5355;-0,9655;0,1055;1,109
28,7140;-0,5355;-0,9615;0,1055;1,106
28,7270;-0,5315;-0,9615;0,1055;1,104
28,7340;-0,5238;-0,9538;0,1016;1,093
28,7440;-0,5159;-0,9420;0,1055;1,079
28,7920;-0,5120;-0,9303;0,0977;1,066
28,7940;-0,5042;-0,9224;0,0938;1,055
28,7960;-0,5003;-0,9107;0,0938;1,043
28,7980;-0,5042;-0,9030;0,0899;1,038
28,8000;-0,5003;-0,8951;0,0899;1,029
28,8050;-0,4964;-0,8834;0,0899;1,017
28,8140;-0,4924;-0,8716;0,0938;1,006
28,8610;-0,4886;-0,8521;0,0899;0,986
28,8640;-0,4807;-0,8404;0,0859;0,972
28,8660;-0,4768;-0,8208;0,0820;0,953
28,8680;-0,4730;-0,8131;0,0859;0,945
28,8690;-0,4691;-0,8013;0,0820;0,932
28,8780;-0,4573;-0,7973;0,0820;0,923
28,8840;-0,4612;-0,7935;0,0859;0,922
28,9040;-0,4534;-0,7935;0,0859;0,918
28,9150;-0,4534;-0,7973;0,0820;0,921
28,9610;-0,4495;-0,7973;0,0859;0,919
28,9640;-0,4416;-0,7973;0,0820;0,915
28,9660;-0,4416;-0,7973;0,0782;0,915
28,9690;-0,4378;-0,8013;0,0782;0,916
28,9710;-0,4339;-0,8013;0,0782;0,915
28,9780;-0,4378;-0,8013;0,0782;0,916
28,9890;-0,4299;-0,8013;0,0742;0,912
28,9950;-0,4299;-0,8052;0,0742;0,916
29,0040;-0,4299;-0,7973;0,0742;0,909
29,0310;-0,4260;-0,7935;0,0782;0,904
29,0340;-0,4221;-0,7857;0,0782;0,895
29,0380;-0,4221;-0,7817;0,0782;0,892
29,0480;-0,4183;-0,7779;0,0782;0,887
29,0540;-0,4183;-0,7740;0,0782;0,883
29,1030;-0,4221;-0,7740;0,0782;0,885
29,1050;-0,4221;-0,7700;0,0782;0,882
29,1070;-0,4221;-0,7661;0,0782;0,878
29,1090;-0,4260;-0,7583;0,0742;0,873
29,1120;-0,4260;-0,7583;0,0782;0,873
29,1140;-0,4260;-0,7465;0,0742;0,863
29,1240;-0,4260;-0,7427;0,0742;0,859
29,1680;-0,4221;-0,7427;0,0742;0,857
29,1720;-0,4260;-0,7388;0,0703;0,856
29,1740;-0,4299;-0,7505;0,0742;0,868
29,1760;-0,4299;-0,7544;0,0742;0,871
29,1780;-0,4339;-0,7622;0,0742;0,880
29,1850;-0,4378;-0,7740;0,0782;0,893
29,1990;-0,4378;-0,7817;0,0782;0,899
29,2040;-0,4378;-0,7896;0,0820;0,907
29,2170;-0,4416;-0,7935;0,0782;0,911
29,2270;-0,4416;-0,8091;0,0820;0,925
29,2360;-0,4416;-0,8131;0,0820;0,929
29,2440;-0,4456;-0,8248;0,0859;0,941
29,2540;-0,4534;-0,8365;0,0859;0,955
29,2650;-0,4573;-0,8482;0,0899;0,968
29,3190;-0,4612;-0,8560;0,0899;0,977
29,3220;-0,4651;-0,8599;0,0899;0,982
29,3240;-0,4651;-0,8639;0,0938;0,986
29,3250;-0,4691;-0,8639;0,0899;0,987
29,3270;-0,4768;-0,8678;0,0859;0,994
29,3400;-0,4807;-0,8678;0,0899;0,996
29,3440;-0,4886;-0,8756;0,0899;1,007
29,3570;-0,4886;-0,8716;0,0859;1,003
29,3640;-0,5003;-0,8716;0,0899;1,009
29,4080;-0,5003;-0,8756;0,0899;1,012
29,6670;-0,5042;-0,8756;0,0899;1,014
29,6680;-0,5120;-0,8795;0,0899;1,022
29,6700;-0,5120;-0,8834;0,0938;1,025
29,6720;-0,5199;-0,8873;0,0977;1,033
29,6740;-0,5277;-0,8990;0,0977;1,047
29,6760;-0,5238;-0,9107;0,0977;1,055
29,6780;-0,5355;-0,9264;0,1055;1,075
29,6790;-0,5394;-0,9382;0,1055;1,087
29,6810;-0,5394;-0,9498;0,1055;1,097
29,6830;-0,5472;-0,9694;0,1094;1,119
29,6850;-0,5511;-0,9772;0,1055;1,127
29,6870;-0,5550;-0,9929;0,1055;1,142
29,6890;-0,6058;-1,0319;0,1172;1,202
29,6910;-0,6058;-1,0358;0,1172;1,206
29,7020;-0,6058;-1,0515;0,1172;1,219
29,7060;-0,6098;-1,0554;0,1133;1,224
29,7140;-0,6058;-1,0671;0,1094;1,232
29,7640;-0,6058;-1,0710;0,1094;1,235
29,7660;-0,6019;-1,0749;0,1094;1,237
29,7680;-0,6058;-1,0828;0,1094;1,246
29,7690;-0,6058;-1,0828;0,1133;1,246
29,7710;-0,6019;-1,0789;0,1094;1,240
29,7750;-0,5981;-1,0749;0,1094;1,235
29,7880;-0,5981;-1,0710;0,1094;1,232
29,7990;-0,6019;-1,0710;0,1133;1,234
29,8040;-0,6019;-1,0593;0,1133;1,224
29,8510;-0,5941;-1,0476;0,1133;1,210
29,8540;-0,5941;-1,0319;0,1094;1,196
29,8560;-0,5902;-1,0281;0,1133;1,191
29,8580;-0,5902;-1,0123;0,1055;1,177
29,8610;-0,5863;-1,0046;0,1016;1,168
29,8680;-0,5863;-0,9967;0,1016;1,161
29,8750;-0,5823;-0,9850;0,1016;1,149
29,8840;-0,5785;-0,9811;0,0977;1,143
29,9290;-0,5785;-0,9772;0,1016;1,140
29,9320;-0,5746;-0,9772;0,0977;1,138
29,9340;-0,5746;-0,9772;0,1016;1,138
29,9360;-0,5667;-0,9811;0,1055;1,138
29,9370;-0,5629;-0,9811;0,1055;1,136
29,9450;-0,5590;-0,9811;0,1094;1,134
29,9550;-0,5550;-0,9772;0,1094;1,129
29,9760;-0,5511;-0,9772;0,1094;1,127
29,9770;-0,5472;-0,9733;0,1133;1,122
29,9940;-0,5433;-0,9694;0,1094;1,117
30,0050;-0,5355;-0,9655;0,1055;1,109
30,0060;-0,5238;-0,9498;0,1016;1,089
30,0500;-0,5238;-0,9420;0,1016;1,083
30,0550;-0,5238;-0,9342;0,0977;1,075
30,0650;-0,5199;-0,9303;0,0899;1,070
30,0720;-0,5238;-0,9224;0,0899;1,065
30,0740;-0,5159;-0,9107;0,0859;1,050
30,0760;-0,5120;-0,8951;0,0859;1,035
30,0790;-0,5042;-0,8716;0,0782;1,010
30,0840;-0,4964;-0,8639;0,0782;0,999
30,1680;-0,4924;-0,8443;0,0782;0,981
30,1700;-0,4847;-0,8326;0,0782;0,967
30,1740;-0,4807;-0,8326;0,0820;0,965
30,1750;-0,4807;-0,8248;0,0820;0,958
30,1770;-0,4534;-0,7857;0,0782;0,910
30,1790;-0,4651;-0,8013;0,0859;0,930
30,1800;-0,4847;-0,8287;0,0859;0,964
30,1870;-0,4886;-0,8404;0,0899;0,976
30,1890;-0,4886;-0,8560;0,0899;0,990
30,1910;-0,4768;-0,8443;0,0859;0,973
30,2000;-0,4534;-0,8052;0,0820;0,928
30,2050;-0,4456;-0,7896;0,0742;0,910
30,2600;-0,4260;-0,7857;0,0742;0,897
30,2620;-0,4299;-0,7779;0,0703;0,892
30,2650;-0,4339;-0,7935;0,0703;0,907
30,2660;-0,4416;-0,8091;0,0664;0,924
30,2700;-0,4495;-0,8131;0,0624;0,931
30,2710;-0,4456;-0,8169;0,0703;0,933
30,3110;-0,4495;-0,8091;0,0664;0,928
30,3130;-0,4378;-0,7935;0,0664;0,909
30,3160;-0,4221;-0,7700;0,0586;0,880
30,3170;-0,4183;-0,7622;0,0624;0,872
30,3200;-0,4183;-0,7505;0,0624;0,861
30,3280;-0,4183;-0,7505;0,0664;0,862
30,3340;-0,4260;-0,7505;0,0664;0,866
30,3750;-0,4299;-0,7583;0,0664;0,874
30,3770;-0,4339;-0,7583;0,0703;0,876
30,3790;-0,4299;-0,7465;0,0664;0,864
30,3810;-0,4260;-0,7388;0,0664;0,855
30,3840;-0,4221;-0,7309;0,0703;0,847
30,3940;-0,4143;-0,7232;0,0664;0,836
30,4430;-0,4183;-0,7270;0,0664;0,841
30,4450;-0,4221;-0,7309;0,0664;0,847
30,4470;-0,4260;-0,7465;0,0664;0,862
30,4490;-0,4299;-0,7544;0,0664;0,871
30,4500;-0,4378;-0,7700;0,0664;0,888
30,4540;-0,4339;-0,7700;0,0664;0,886
30,4640;-0,4339;-0,7740;0,0664;0,890
30,4750;-0,4339;-0,7779;0,0624;0,893
30,4840;-0,4299;-0,7817;0,0664;0,895
30,4960;-0,4339;-0,7857;0,0703;0,900
30,5060;-0,4378;-0,8052;0,0703;0,919
30,5140;-0,4416;-0,8091;0,0703;0,924
30,5600;-0,4456;-0,8208;0,0742;0,937
30,5630;-0,4534;-0,8208;0,0703;0,940
30,5650;-0,4534;-0,8208;0,0742;0,941
30,8270;-0,4534;-0,8208;0,0664;0,940
30,8290;-0,4612;-0,8208;0,0664;0,944
30,8300;-0,4651;-0,8248;0,0624;0,949
30,8330;-0,4691;-0,8248;0,0664;0,951
30,8350;-0,4730;-0,8287;0,0664;0,956
30,8360;-0,4847;-0,8326;0,0624;0,965
30,8380;-0,4886;-0,8326;0,0586;0,967
30,8400;-0,4886;-0,8404;0,0624;0,974
30,8410;-0,4924;-0,8404;0,0624;0,976
30,8430;-0,4924;-0,8443;0,0664;0,980
30,8450;-0,4964;-0,8443;0,0742;0,982
30,8470;-0,5042;-0,8599;0,0703;0,999
30,8490;-0,5707;-0,9967;0,0742;1,151
30,8500;-0,5746;-0,9929;0,0742;1,150
30,8610;-0,5785;-0,9967;0,0742;1,155
30,8640;-0,5823;-0,9967;0,0742;1,157
30,8770;-0,5823;-0,9929;0,0782;1,154
30,8850;-0,5823;-0,9967;0,0820;1,157
30,9270;-0,5863;-0,9929;0,0859;1,156
30,9290;-0,5823;-0,9967;0,0859;1,158
30,9310;-0,5902;-1,0007;0,0820;1,165
30,9330;-0,5863;-1,0085;0,0820;1,169
30,9350;-0,5863;-1,0163;0,0859;1,176
30,9450;-0,5902;-1,0281;0,0820;1,188
30,9590;-0,5941;-1,0358;0,0782;1,197
30,9640;-0,5981;-1,0515;0,0820;1,212
31,0050;-0,5981;-1,0554;0,0820;1,216
31,0080;-0,5981;-1,0632;0,0820;1,223
31,0100;-0,5981;-1,0671;0,0782;1,226
31,0110;-0,5981;-1,0710;0,0820;1,229
31,0140;-0,5941;-1,0710;0,0859;1,228
31,0240;-0,5941;-1,0749;0,0938;1,232
31,0340;-0,5941;-1,0710;0,0938;1,228
31,0440;-0,5941;-1,0749;0,0938;1,232
31,0970;-0,5981;-1,0671;0,0938;1,227
31,1000;-0,5981;-1,0632;0,0899;1,223
31,1010;-0,5941;-1,0476;0,0899;1,208
31,1050;-0,5941;-1,0398;0,0820;1,200
31,1070;-0,5941;-1,0319;0,0820;1,194
31,1090;-0,5941;-1,0281;0,0742;1,190
31,1150;-0,5902;-1,0202;0,0782;1,181
31,1280;-0,5941;-1,0123;0,0742;1,176
31,1340;-0,5902;-1,0046;0,0742;1,167
31,1450;-0,5863;-1,0007;0,0782;1,162
31,1550;-0,5863;-1,0007;0,0820;1,163
31,1960;-0,5785;-0,9967;0,0899;1,156
31,1980;-0,5746;-1,0046;0,0899;1,161
31,2000;-0,5785;-1,0046;0,0977;1,163
31,2020;-0,5746;-1,0085;0,1016;1,165
31,2040;-0,5707;-1,0123;0,1016;1,167
31,2140;-0,5667;-1,0123;0,1016;1,165
31,2300;-0,5590;-1,0123;0,1016;1,161
31,2340;-0,5550;-1,0085;0,0977;1,155
31,2460;-0,5590;-1,0046;0,0977;1,154
31,2570;-0,5511;-0,9967;0,0938;1,143
31,2690;-0,5433;-0,9929;0,0938;1,136
31,3110;-0,5394;-0,9811;0,0820;1,123
31,3140;-0,5394;-0,9733;0,0782;1,115
31,3150;-0,5315;-0,9615;0,0782;1,101
31,3170;-0,5315;-0,9538;0,0782;1,095
