time;x;y;z;gforce
33.3220;-0.3869;-0.8560;0.0859;0.943
33.3230;-0.3831;-0.8521;0.0820;0.938
33.3350;-0.3869;-0.8521;0.0859;0.940
33.3400;-0.3869;-0.8560;0.0859;0.943
33.3550;-0.3908;-0.8560;0.0859;0.945
33.3600;-0.3869;-0.8560;0.0859;0.943
33.3760;-0.3908;-0.8560;0.0859;0.945
33.3800;-0.3908;-0.8560;0.0899;0.945
33.3900;-0.3869;-0.8639;0.0859;0.950
33.4360;-0.3908;-0.8639;0.0820;0.952
33.4380;-0.3908;-0.8639;0.0859;0.952
33.4420;-0.3948;-0.8678;0.0820;0.957
33.4440;-0.3948;-0.8716;0.0820;0.960
33.4450;-0.3987;-0.8716;0.0820;0.962
33.4550;-0.3987;-0.8795;0.0859;0.969
33.4700;-0.4026;-0.8834;0.0859;0.975
33.5190;-0.4026;-0.8873;0.0859;0.978
33.5220;-0.4026;-0.8912;0.0859;0.982
33.5240;-0.4065;-0.8951;0.0859;0.987
33.5260;-0.4104;-0.8990;0.0859;0.992
33.5270;-0.4104;-0.9030;0.0859;0.996
33.5310;-0.4104;-0.9107;0.0820;1.002
33.5400;-0.4143;-0.9107;0.0859;1.004
33.5540;-0.4183;-0.9147;0.0820;1.009
33.5670;-0.4221;-0.9147;0.0820;1.011
33.5700;-0.4221;-0.9186;0.0820;1.014
33.5800;-0.4260;-0.9264;0.0859;1.023
33.6330;-0.4260;-0.9342;0.0820;1.030
33.6450;-0.4339;-0.9382;0.0820;1.037
33.6470;-0.4339;-0.9420;0.0859;1.041
33.6510;-0.4378;-0.9498;0.0859;1.049
33.6520;-0.4378;-0.9538;0.0859;1.053
33.6570;-0.4378;-0.9577;0.0899;1.057
33.6660;-0.4416;-0.9577;0.0899;1.058
33.7160;-0.4456;-0.9655;0.0938;1.068
33.7210;-0.4456;-0.9694;0.0899;1.071
33.7230;-0.4495;-0.9733;0.0899;1.076
33.7240;-0.4495;-0.9772;0.0899;1.079
33.7260;-0.4534;-0.9850;0.0899;1.088
33.7500;-0.4534;-0.9890;0.0899;1.092
33.7600;-0.4612;-0.9929;0.0859;1.098
33.7710;-0.4612;-0.9967;0.0899;1.102
33.7800;-0.4612;-0.9967;0.0859;1.102
33.8340;-0.4651;-0.9967;0.0938;1.104
33.8360;-0.4691;-0.9967;0.0899;1.105
33.8390;-0.4691;-0.9967;0.0938;1.106
33.8420;-0.4691;-0.9929;0.0938;1.102
33.8430;-0.4691;-0.9967;0.0977;1.106
33.8510;-0.4691;-0.9929;0.0938;1.102
33.8630;-0.4691;-0.9929;0.0977;1.102
33.8700;-0.4651;-0.9890;0.0938;1.097
33.8820;-0.4691;-0.9929;0.0977;1.102
33.8930;-0.4651;-0.9929;0.1016;1.101
33.9000;-0.4691;-0.9890;0.0977;1.099
33.9470;-0.4691;-0.9929;0.0977;1.102
33.9490;-0.4691;-0.9890;0.1016;1.099
33.9510;-0.4691;-0.9890;0.0977;1.099
34.6080;-0.4651;-0.9850;0.0977;1.094
34.6100;-0.4651;-0.9890;0.0977;1.097
34.6120;-0.4612;-0.9850;0.1016;1.092
34.6140;-0.4612;-0.9850;0.0977;1.092
34.6150;-0.4612;-0.9811;0.0977;1.089
34.6180;-0.4612;-0.9811;0.1016;1.089
34.6290;-0.4612;-0.9772;0.1016;1.085
34.6310;-0.4573;-0.9733;0.0977;1.080
34.6330;-0.4573;-0.9655;0.1016;1.073
34.6340;-0.4534;-0.9615;0.0977;1.068
34.6360;-0.4534;-0.9577;0.1016;1.064
34.6380;-0.4534;-0.9538;0.0977;1.061
34.6420;-0.3948;-0.8639;0.0859;0.954
34.6440;-0.3987;-0.8639;0.0859;0.955
34.6520;-0.3948;-0.8639;0.0859;0.954
34.6540;-0.3948;-0.8639;0.0899;0.954
34.6720;-0.3948;-0.8639;0.0859;0.954
34.6740;-0.3948;-0.8599;0.0899;0.950
34.6830;-0.3987;-0.8639;0.0899;0.956
34.6910;-0.3987;-0.8678;0.0899;0.959
34.7370;-0.4026;-0.8678;0.0938;0.961
34.7390;-0.4065;-0.8678;0.0938;0.963
34.7410;-0.4026;-0.8716;0.0977;0.965
34.7430;-0.3987;-0.8678;0.0938;0.960
34.7520;-0.4026;-0.8716;0.0977;0.965
34.7990;-0.4026;-0.8678;0.0938;0.961
34.8030;-0.4104;-0.8756;0.0899;0.971
34.8050;-0.4065;-0.8795;0.0938;0.973
34.8070;-0.4104;-0.8834;0.0899;0.978
34.8160;-0.4143;-0.8873;0.0938;0.984
34.8200;-0.4183;-0.8912;0.0899;0.989
34.8310;-0.4143;-0.8912;0.0899;0.987
34.8450;-0.4221;-0.8873;0.0899;0.987
34.8880;-0.4183;-0.8912;0.0899;0.989
34.8910;-0.4221;-0.8912;0.0938;0.991
34.8930;-0.4260;-0.8951;0.0938;0.996
34.8940;-0.4260;-0.9030;0.0938;1.003
34.8960;-0.4260;-0.9068;0.0938;1.006
34.9000;-0.4299;-0.9068;0.0938;1.008
34.9100;-0.4339;-0.9068;0.0938;1.010
34.9200;-0.4339;-0.9107;0.0938;1.013
34.9740;-0.4339;-0.9107;0.0899;1.013
34.9770;-0.4339;-0.9147;0.0938;1.017
34.9790;-0.4378;-0.9186;0.0899;1.022
34.9810;-0.4456;-0.9224;0.0938;1.029
34.9830;-0.4416;-0.9264;0.0977;1.031
34.9850;-0.4456;-0.9303;0.0938;1.036
35.0020;-0.4495;-0.9382;0.0977;1.045
35.0150;-0.4495;-0.9420;0.0938;1.048
35.0200;-0.4534;-0.9459;0.0938;1.053
35.0300;-0.4573;-0.9459;0.0938;1.055
35.0400;-0.4573;-0.9538;0.0977;1.062
35.0900;-0.4573;-0.9577;0.0977;1.066
35.0920;-0.4612;-0.9655;0.0977;1.074
35.0940;-0.4651;-0.9694;0.0899;1.079
35.0950;-0.4612;-0.9694;0.0899;1.077
35.1000;-0.4612;-0.9733;0.0938;1.081
35.1100;-0.4651;-0.9733;0.0938;1.083
35.1330;-0.4651;-0.9772;0.0938;1.086
35.1370;-0.4651;-0.9811;0.0899;1.089
35.1440;-0.4691;-0.9772;0.0859;1.087
35.1500;-0.4691;-0.9811;0.0899;1.091
35.2090;-0.4730;-0.9850;0.0899;1.096
35.2110;-0.4768;-0.9890;0.0938;1.102
35.2150;-0.4730;-0.9890;0.0899;1.100
35.2300;-0.4730;-0.9929;0.0899;1.103
35.2420;-0.4691;-0.9890;0.0899;1.098
35.2530;-0.4691;-0.9929;0.0938;1.102
35.2700;-0.4691;-0.9967;0.0938;1.106
35.3150;-0.4691;-0.9929;0.0938;1.102
35.3190;-0.4651;-0.9929;0.0938;1.100
35.3210;-0.4651;-0.9929;0.0899;1.100
35.3310;-0.4651;-0.9850;0.0899;1.093
35.3410;-0.4612;-0.9850;0.0938;1.092
35.3520;-0.4612;-0.9890;0.0899;1.095
35.3660;-0.4573;-0.9890;0.0899;1.093
35.3700;-0.4612;-0.9811;0.0899;1.088
35.3900;-0.4573;-0.9772;0.0859;1.082
35.4410;-0.4534;-0.9655;0.0859;1.070
35.4450;-0.4534;-0.9655;0.0899;1.070
35.4460;-0.4534;-0.9577;0.0938;1.064
35.4480;-0.4495;-0.9577;0.0899;1.062
35.4500;-0.4495;-0.9538;0.0899;1.058
35.4630;-0.4456;-0.9459;0.0899;1.049
35.4830;-0.4416;-0.9382;0.0938;1.041
35.4900;-0.4416;-0.9342;0.0899;1.037
35.5000;-0.4378;-0.9303;0.0938;1.032
35.5960;-0.4378;-0.9264;0.0899;1.029
35.6000;-0.4339;-0.9224;0.0899;1.023
35.6020;-0.4339;-0.9186;0.0899;1.020
35.6030;-0.4299;-0.9186;0.0938;1.019
35.6050;-0.4260;-0.9107;0.0899;1.009
35.6060;-0.4260;-0.9068;0.0938;1.006
35.6080;-0.4221;-0.9030;0.0899;1.001
35.6260;-0.4221;-0.8990;0.0899;0.997
35.6280;-0.4183;-0.8951;0.0899;0.992
35.6300;-0.4183;-0.8912;0.0899;0.989
35.6310;-0.4143;-0.8873;0.0820;0.983
35.6330;-0.4143;-0.8873;0.0859;0.983
35.6530;-0.4143;-0.8834;0.0820;0.979
36.4470;-0.4104;-0.8795;0.0820;0.974
36.4480;-0.4104;-0.8756;0.0859;0.971
36.4500;-0.4065;-0.8678;0.0859;0.962
36.4520;-0.4065;-0.8678;0.0820;0.962
36.4540;-0.4065;-0.8639;0.0782;0.958
36.4560;-0.4104;-0.8639;0.0782;0.960
36.4580;-0.4065;-0.8639;0.0820;0.958
36.4600;-0.4065;-0.8599;0.0859;0.955
36.4620;-0.3987;-0.8521;0.0820;0.944
36.4630;-0.4026;-0.8521;0.0820;0.946
36.4650;-0.4026;-0.8521;0.0782;0.946
36.4670;-0.3987;-0.8560;0.0820;0.948
36.4690;-0.4691;-0.9459;0.1016;1.061
36.4710;-0.4691;-0.9459;0.0977;1.060
36.4730;-0.4691;-0.9459;0.1016;1.061
36.5180;-0.4691;-0.9459;0.1055;1.061
36.5230;-0.4691;-0.9459;0.1016;1.061
36.5250;-0.4691;-0.9420;0.1055;1.058
36.5270;-0.4691;-0.9459;0.1016;1.061
36.5290;-0.4691;-0.9459;0.1055;1.061
36.5320;-0.4691;-0.9459;0.1016;1.061
36.5410;-0.4651;-0.9420;0.0977;1.055
36.5900;-0.4691;-0.9420;0.0938;1.057
36.5930;-0.4691;-0.9459;0.0977;1.060
36.5950;-0.4691;-0.9459;0.1016;1.061
36.5970;-0.4691;-0.9459;0.0977;1.060
36.6010;-0.4651;-0.9459;0.0977;1.059
36.6100;-0.4612;-0.9459;0.0938;1.057
36.6590;-0.4651;-0.9498;0.0977;1.062
36.6640;-0.4651;-0.9420;0.0977;1.055
36.6660;-0.4612;-0.9459;0.0977;1.057
36.6680;-0.4573;-0.9459;0.0977;1.055
36.6700;-0.4612;-0.9420;0.0938;1.053
36.6720;-0.4612;-0.9459;0.0938;1.057
36.6810;-0.4612;-0.9382;0.0938;1.050
36.7300;-0.4573;-0.9382;0.0899;1.048
36.7330;-0.4534;-0.9342;0.0899;1.042
36.7360;-0.4612;-0.9303;0.0899;1.042
36.7380;-0.4573;-0.9303;0.0899;1.041
36.7400;-0.4573;-0.9264;0.0899;1.037
36.7500;-0.4495;-0.9264;0.0899;1.034
36.7980;-0.4495;-0.9224;0.0899;1.030
36.8010;-0.4416;-0.9186;0.0899;1.023
36.8030;-0.4456;-0.9186;0.0899;1.025
36.8050;-0.4456;-0.9186;0.0938;1.025
36.8130;-0.4416;-0.9147;0.0899;1.020
36.8300;-0.4416;-0.9147;0.0938;1.020
36.8440;-0.4339;-0.9186;0.0938;1.020
36.8500;-0.4378;-0.9107;0.0938;1.015
36.8630;-0.4339;-0.9107;0.0899;1.013
36.8700;-0.4299;-0.9068;0.0899;1.008
36.8910;-0.4299;-0.9030;0.0859;1.004
36.9330;-0.4260;-0.9030;0.0859;1.002
36.9360;-0.4299;-0.9030;0.0899;1.004
36.9380;-0.4260;-0.8990;0.0899;0.999
36.9420;-0.4260;-0.8951;0.0859;0.995
36.9440;-0.4221;-0.8912;0.0899;0.990
36.9510;-0.4221;-0.8873;0.0859;0.986
36.9650;-0.4221;-0.8834;0.0859;0.983
36.9700;-0.4183;-0.8834;0.0859;0.981
36.9820;-0.4143;-0.8795;0.0899;0.976
37.0310;-0.4183;-0.8756;0.0859;0.974
37.0340;-0.4143;-0.8756;0.0899;0.973
37.0370;-0.4104;-0.8678;0.0820;0.963
37.0390;-0.4104;-0.8678;0.0859;0.964
37.0410;-0.4143;-0.8678;0.0899;0.966
37.0430;-0.4104;-0.8678;0.0859;0.964
37.0520;-0.4104;-0.8678;0.0899;0.964
37.0600;-0.4104;-0.8639;0.0899;0.961
37.0700;-0.4065;-0.8599;0.0859;0.955
37.1170;-0.4065;-0.8599;0.0899;0.955
37.1200;-0.4026;-0.8599;0.0859;0.953
37.1210;-0.4065;-0.8560;0.0899;0.952
37.1230;-0.4026;-0.8560;0.0859;0.950
37.1250;-0.4065;-0.8599;0.0859;0.955
37.1340;-0.4026;-0.8560;0.0859;0.950
37.1600;-0.3987;-0.8560;0.0859;0.948
37.2050;-0.4026;-0.8560;0.0859;0.950
37.2070;-0.4026;-0.8521;0.0859;0.946
37.2100;-0.4026;-0.8521;0.0820;0.946
37.2200;-0.4065;-0.8521;0.0859;0.948
37.2300;-0.4026;-0.8521;0.0820;0.946
37.2400;-0.4026;-0.8521;0.0782;0.946
37.2570;-0.4065;-0.8521;0.0820;0.948
37.2780;-0.4104;-0.8521;0.0820;0.949
37.2810;-0.4104;-0.8521;0.0859;0.950
37.2900;-0.4143;-0.8560;0.0820;0.955
37.3610;-0.4143;-0.8560;0.0859;0.955
37.3670;-0.4143;-0.8599;0.0859;0.958
37.3710;-0.4183;-0.8639;0.0899;0.964
37.3780;-0.4183;-0.8639;0.0859;0.964
37.3800;-0.4183;-0.8678;0.0859;0.967
37.3820;-0.4221;-0.8716;0.0859;0.972
37.3840;-0.4221;-0.8756;0.0899;0.976
37.3860;-0.4260;-0.8795;0.0859;0.981
37.3940;-0.4260;-0.8834;0.0899;0.985
37.4010;-0.4299;-0.8873;0.0899;0.990
37.4100;-0.4299;-0.8951;0.0859;0.997
37.4860;-0.4299;-0.8990;0.0859;1.000
37.4970;-0.4339;-0.8990;0.0859;1.002
38.2450;-0.4378;-0.9030;0.0820;1.007
38.2460;-0.4378;-0.9068;0.0820;1.010
38.2490;-0.4416;-0.9147;0.0859;1.019
38.2510;-0.4416;-0.9186;0.0820;1.023
38.2530;-0.4456;-0.9224;0.0859;1.028
38.2540;-0.4495;-0.9224;0.0859;1.030
38.2560;-0.4456;-0.9264;0.0859;1.032
38.2580;-0.4534;-0.9303;0.0859;1.038
38.2600;-0.4534;-0.9264;0.0859;1.035
38.2620;-0.4534;-0.9342;0.0859;1.042
38.2650;-0.4573;-0.9342;0.0859;1.044
38.2660;-0.4573;-0.9420;0.0859;1.051
38.2690;-0.4221;-0.8639;0.0820;0.965
38.2710;-0.4221;-0.8639;0.0782;0.965
38.2730;-0.4183;-0.8599;0.0782;0.959
38.2920;-0.4260;-0.8599;0.0782;0.963
38.2940;-0.4221;-0.8639;0.0820;0.965
38.3390;-0.4183;-0.8560;0.0820;0.956
38.3420;-0.4221;-0.8560;0.0782;0.958
38.3460;-0.4183;-0.8560;0.0782;0.956
38.3480;-0.4183;-0.8521;0.0782;0.952
38.3500;-0.4183;-0.8521;0.0820;0.953
38.4100;-0.4143;-0.8482;0.0820;0.947
38.4120;-0.4143;-0.8521;0.0820;0.951
38.4150;-0.4143;-0.8482;0.0820;0.947
38.4180;-0.4143;-0.8521;0.0782;0.951
38.4200;-0.4143;-0.8521;0.0820;0.951
38.4220;-0.4183;-0.8560;0.0782;0.956
38.4240;-0.4143;-0.8560;0.0782;0.954
38.4330;-0.4143;-0.8521;0.0820;0.951
38.4400;-0.4104;-0.8560;0.0782;0.953
38.4830;-0.4143;-0.8560;0.0782;0.954
38.4860;-0.4104;-0.8560;0.0782;0.953
38.4880;-0.4143;-0.8560;0.0820;0.955
38.4920;-0.4143;-0.8599;0.0820;0.958
38.4930;-0.4183;-0.8599;0.0820;0.960
38.5010;-0.4143;-0.8599;0.0820;0.958
38.5440;-0.4183;-0.8599;0.0782;0.959
38.5480;-0.4183;-0.8639;0.0820;0.963
38.5510;-0.4221;-0.8599;0.0820;0.961
38.5530;-0.4221;-0.8639;0.0820;0.965
38.6090;-0.4299;-0.8678;0.0859;0.972
38.6120;-0.4260;-0.8678;0.0859;0.971
38.6160;-0.4299;-0.8716;0.0820;0.975
38.6240;-0.4299;-0.8678;0.0859;0.972
38.6350;-0.4260;-0.8716;0.0820;0.974
38.6450;-0.4299;-0.8716;0.0859;0.976
38.6550;-0.4339;-0.8756;0.0820;0.981
38.6600;-0.4339;-0.8834;0.0820;0.988
38.6700;-0.4183;-0.9186;-0.0156;1.009
38.8260;-0.1485;-1.0085;-1.7903;2.060
38.8340;0.1250;-1.4190;-0.6176;1.553
38.8370;-0.0547;-1.3172;-0.3009;1.352
38.8590;-0.1367;-1.5284;-0.6566;1.669
38.8620;-0.1719;-1.4072;0.5785;1.531
38.8650;-0.2932;-1.2352;0.4924;1.362
38.8670;-0.1133;-1.2821;0.3674;1.339
38.8800;-0.1915;-0.9459;0.2814;1.005
38.8810;-0.1681;-0.9538;0.3127;1.018
38.8840;-0.0586;-0.9772;0.3713;1.047
38.8850;-0.0116;-1.0437;0.2970;1.085
38.8870;0.0039;-1.0123;0.1602;1.025
38.9000;-0.3791;-0.8521;-0.0859;0.937
38.9010;-0.4339;-0.9459;0.0312;1.041
38.9030;-0.4299;-1.0163;0.0468;1.105
38.9050;-0.4143;-1.0437;0.0938;1.127
38.9060;-0.4573;-0.9967;0.1094;1.102
38.9120;-0.4456;-1.0085;0.1290;1.110
38.9140;-0.3908;-1.0085;0.1407;1.091
38.9160;-0.3244;-0.9890;0.1563;1.052
38.9180;-0.3127;-0.9538;0.1446;1.014
38.9300;-0.3088;-0.9147;0.1016;0.971
38.9320;-0.3127;-0.9107;0.0703;0.965
38.9500;-0.3322;-0.9303;0.0468;0.989
38.9530;-0.3635;-0.9342;0.0782;1.005
38.9950;-0.3908;-0.9382;0.0938;1.021
38.9990;-0.3908;-0.9420;0.0938;1.024
39.0010;-0.3752;-0.9420;0.0624;1.016
39.0030;-0.3752;-0.9420;0.0391;1.015
39.0050;-0.3674;-0.9342;0.0234;1.004
39.0460;-0.3635;-0.9342;0.0078;1.002
39.0490;-0.3674;-0.9342;-0.0195;1.004
39.0510;-0.3713;-0.9382;-0.0116;1.009
39.0540;-0.3635;-0.9420;0.0116;1.010
39.0560;-0.3557;-0.9538;0.0312;1.018
39.0990;-0.3517;-0.9538;0.0547;1.018
39.1020;-0.3596;-0.9498;0.0664;1.018
39.1040;-0.3752;-0.9615;0.1172;1.039
39.1060;-0.3713;-0.9498;0.1407;1.029
39.1070;-0.3791;-0.9694;0.1094;1.047
39.1100;-0.3596;-0.9772;0.0742;1.044
39.1270;-0.3322;-0.9615;0.0430;1.018
39.1670;-0.3205;-0.9498;0.0391;1.003
39.1730;-0.3049;-0.9147;0.0742;0.967
39.1740;-0.3088;-0.8990;0.0820;0.954
39.1760;-0.3127;-0.8990;0.0782;0.955
39.1790;-0.3244;-0.9147;0.1016;0.976
39.1800;-0.3244;-0.9068;0.0859;0.967
39.1920;-0.3283;-0.9264;0.0899;0.987
39.2050;-0.3361;-0.9303;0.0782;0.992
39.8920;-0.3557;-0.9186;0.0468;0.986
39.8930;-0.3713;-0.9186;0.0312;0.991
39.8950;-0.3791;-0.9420;0.0742;1.018
39.8970;-0.3831;-0.9342;0.0820;1.013
39.8990;-0.3831;-0.9030;0.0820;0.984
39.9010;-0.3752;-0.9068;0.0742;0.984
39.9030;-0.3713;-0.9107;0.0508;0.985
39.9040;-0.3713;-0.9147;0.0430;0.988
39.9060;-0.3713;-0.9224;0.0430;0.995
39.9080;-0.3674;-0.9382;0.0508;1.009
39.9110;-0.3791;-0.9577;0.0624;1.032
39.9130;-0.3869;-0.9577;0.0664;1.035
39.9150;-0.2774;-0.9342;0.1290;0.983
39.9170;-0.2774;-0.9382;0.1211;0.986
39.9200;-0.2774;-0.9420;0.1250;0.990
39.9360;-0.2774;-0.9420;0.1329;0.991
39.9400;-0.2657;-0.9459;0.1407;0.993
39.9900;-0.2657;-0.9577;0.1407;1.004
39.9930;-0.2697;-0.9655;0.1485;1.013
39.9950;-0.2657;-0.9850;0.1407;1.030
39.9960;-0.2384;-1.0123;0.1016;1.045
39.9990;-0.2228;-0.9577;0.1329;0.992
40.0010;-0.1876;-0.9967;0.1055;1.020
40.0470;-0.1798;-1.0007;0.0703;1.019
40.0510;-0.1954;-0.9850;0.1055;1.010
40.0530;-0.2266;-0.9772;0.0859;1.007
40.0550;-0.2580;-0.9772;0.0859;1.014
40.0580;-0.2736;-0.9890;0.0977;1.031
40.0600;-0.3049;-0.9811;0.1211;1.035
40.1080;-0.3205;-0.9733;0.1211;1.032
40.1130;-0.3283;-0.9498;0.1367;1.014
40.1150;-0.3165;-0.9342;0.1407;0.996
40.1160;-0.2970;-0.9342;0.1290;0.989
40.1190;-0.2736;-0.9224;0.1329;0.971
40.1210;-0.2541;-0.9186;0.1250;0.961
40.1320;-0.2462;-0.9107;0.1367;0.953
40.1400;-0.2423;-0.9382;0.1290;0.978
40.1920;-0.2266;-0.9420;0.1250;0.977
40.1940;-0.1993;-0.9615;0.1172;0.989
40.1980;-0.2033;-0.9382;0.1172;0.967
40.2010;-0.2189;-0.9538;0.1407;0.989
40.2030;-0.2266;-0.9655;0.1407;1.002
40.2040;-0.2541;-0.9850;0.1329;1.026
40.2110;-0.2657;-0.9890;0.1329;1.033
40.2210;-0.2892;-0.9577;0.1758;1.016
40.2300;-0.2657;-0.9890;0.1524;1.035
40.2400;-0.2501;-1.0085;0.1094;1.045
40.2880;-0.2345;-1.0281;0.1016;1.059
40.2910;-0.2110;-0.9811;0.1211;1.011
40.2940;-0.2580;-0.9224;0.0586;0.960
40.2950;-0.2266;-0.9420;0.1250;0.977
40.2990;-0.2345;-0.9420;0.1446;0.981
40.3010;-0.2501;-0.9224;0.1172;0.963
40.3100;-0.2697;-0.9303;0.1055;0.974
40.3220;-0.2618;-0.9459;0.1211;0.989
40.3300;-0.2618;-0.9694;0.1367;1.013
40.3400;-0.2657;-0.9694;0.1290;1.013
40.3850;-0.2736;-0.9694;0.1290;1.015
40.3880;-0.2736;-0.9694;0.1329;1.016
40.3900;-0.2736;-0.9694;0.1133;1.014
40.3920;-0.2618;-0.9655;0.1055;1.006
40.3950;-0.2149;-0.9538;0.0938;0.982
40.4040;-0.2033;-0.9342;0.0977;0.961
40.4150;-0.1876;-0.9342;0.0977;0.958
40.4200;-0.2110;-0.9420;0.0391;0.966
40.4350;-0.2033;-0.9498;0.1250;0.979
40.4400;-0.1641;-0.9733;0.1563;0.999
40.4510;-0.2306;-0.9733;0.1524;1.012
40.4930;-0.2697;-0.9811;0.1407;1.027
40.4950;-0.2814;-1.0046;0.1329;1.052
40.4980;-0.2892;-0.9967;0.1367;1.047
40.5000;-0.2774;-0.9890;0.1055;1.033
40.5040;-0.2423;-0.9459;0.1524;0.988
40.5120;-0.2189;-0.9615;0.1641;1.000
40.5260;-0.1681;-0.9498;0.1446;0.975
40.5300;-0.1602;-0.9459;0.1407;0.970
40.5470;-0.1798;-0.9342;0.1329;0.961
40.5510;-0.1993;-0.9342;0.1290;0.964
40.5960;-0.2110;-0.9420;0.1407;0.976
40.6000;-0.2266;-0.9890;0.1290;1.023
40.6020;-0.2423;-0.9811;0.1172;1.017
40.6040;-0.2541;-0.9811;0.1133;1.020
40.6050;-0.2501;-0.9733;0.1211;1.012
40.6180;-0.2228;-0.9615;0.1133;0.993
40.6210;-0.2149;-0.9577;0.1094;0.988
40.6310;-0.2071;-0.9538;0.1133;0.983
40.6780;-0.1993;-0.9498;0.0977;0.975
40.6810;-0.2033;-0.9577;0.1094;0.985
40.6830;-0.1876;-0.9538;0.1133;0.979
40.6850;-0.1837;-0.9577;0.1329;0.984
40.6910;-0.1915;-0.9655;0.1407;0.994
40.6930;-0.1954;-0.9694;0.1407;0.999
40.7010;-0.2189;-0.9733;0.1407;1.007
40.7170;-0.2266;-0.9929;0.1290;1.027
40.7200;-0.2345;-0.9772;0.1290;1.013
40.7320;-0.2345;-0.9850;0.1133;1.019
40.7460;-0.2189;-0.9811;0.1094;1.011
40.7500;-0.2110;-0.9733;0.1094;1.002
40.7930;-0.1993;-0.9655;0.1133;0.992
40.7960;-0.1915;-0.9615;0.1094;0.987
41.4550;-0.1719;-0.9615;0.1133;0.983
41.4560;-0.1758;-0.9615;0.1133;0.984
41.4580;-0.1641;-0.9615;0.1172;0.982
41.4600;-0.1719;-0.9538;0.1211;0.977
41.4620;-0.1798;-0.9615;0.1094;0.984
41.4640;-0.1954;-0.9694;0.1016;0.994
41.4650;-0.1993;-0.9694;0.1016;0.995
41.4690;-0.2110;-0.9811;0.0977;1.008
41.4710;-0.2149;-0.9929;0.1055;1.021
41.4720;-0.2110;-0.9967;0.1211;1.026
41.4740;-0.1954;-0.9929;0.1250;1.020
41.4760;-0.1915;-0.9772;0.1172;1.003
41.4780;-0.1681;-0.9615;0.1211;0.984
41.4800;-0.1758;-0.9694;0.1211;0.993
41.4820;-0.1798;-0.9772;0.1172;1.001
41.4960;-0.1876;-0.9811;0.1172;1.006
41.5000;-0.1954;-0.9890;0.1094;1.014
41.5100;-0.1993;-0.9890;0.1055;1.014
41.5550;-0.1954;-0.9890;0.0977;1.013
41.5570;-0.1915;-0.9850;0.1094;1.009
41.5600;-0.1837;-0.9733;0.1133;0.997
41.5620;-0.1681;-0.9772;0.1211;0.999
41.5630;-0.1602;-0.9655;0.1290;0.987
41.5730;-0.1681;-0.9772;0.1250;0.999
41.5850;-0.1681;-0.9772;0.1211;0.999
41.5910;-0.1837;-0.9850;0.1133;1.008
41.6360;-0.1915;-0.9811;0.1055;1.005
41.6390;-0.1954;-0.9811;0.1055;1.006
41.6410;-0.1954;-0.9811;0.1133;1.007
41.6420;-0.1876;-0.9772;0.1133;1.002
41.6440;-0.1876;-0.9733;0.1133;0.998
41.6500;-0.1719;-0.9733;0.1290;0.997
41.6640;-0.1719;-0.9655;0.1250;0.989
41.7150;-0.1641;-0.9655;0.1290;0.988
41.7180;-0.1719;-0.9694;0.1367;0.994
41.7200;-0.1758;-0.9733;0.1290;0.997
41.7300;-0.1837;-0.9811;0.1094;1.004
41.7320;-0.1915;-0.9772;0.0977;1.001
41.7330;-0.1954;-0.9850;0.1055;1.010
41.7410;-0.1993;-0.9811;0.0977;1.006
41.7530;-0.1954;-0.9733;0.1172;1.000
41.7600;-0.1837;-0.9772;0.1290;1.003
41.7720;-0.1758;-0.9733;0.1250;0.997
41.7800;-0.1837;-0.9772;0.1211;1.002
41.7900;-0.1798;-0.9772;0.1250;1.001
41.8380;-0.1954;-0.9733;0.1172;1.000
41.8410;-0.2033;-0.9733;0.1172;1.001
41.8430;-0.1876;-0.9772;0.1133;1.002
41.8450;-0.1915;-0.9655;0.1094;0.990
41.8460;-0.1837;-0.9694;0.1133;0.993
41.8500;-0.1758;-0.9733;0.1172;0.996
41.8600;-0.1681;-0.9694;0.1250;0.992
41.8730;-0.1837;-0.9694;0.1367;0.996
41.8800;-0.1915;-0.9772;0.1407;1.006
41.8900;-0.1837;-0.9811;0.1172;1.005
41.9390;-0.1719;-0.9811;0.1133;1.002
41.9420;-0.1758;-0.9733;0.1016;0.994
41.9460;-0.1837;-0.9890;0.1016;1.011
41.9470;-0.1837;-0.9733;0.1172;0.997
41.9500;-0.1798;-0.9772;0.1367;1.003
41.9510;-0.1798;-0.9772;0.1407;1.004
41.9600;-0.1719;-0.9772;0.1290;1.001
41.9800;-0.1719;-0.9733;0.1211;0.996
42.0260;-0.1681;-0.9694;0.1211;0.991
42.0300;-0.1681;-0.9772;0.1133;0.998
42.0310;-0.1719;-0.9733;0.1290;0.997
42.0330;-0.1876;-0.9811;0.1329;1.008
42.0370;-0.1837;-0.9811;0.1485;1.009
42.0440;-0.1719;-0.9811;0.1485;1.007
42.0500;-0.1563;-0.9733;0.1446;0.996
42.0600;-0.1524;-0.9655;0.1446;0.988
42.0700;-0.1602;-0.9694;0.1563;0.995
42.0800;-0.1798;-0.9850;0.1563;1.013
42.1270;-0.1915;-0.9929;0.1758;1.026
42.1300;-0.1758;-1.0007;0.1367;1.025
42.1320;-0.1563;-0.9967;0.1211;1.016
42.1340;-0.1485;-0.9772;0.1329;0.997
42.1360;-0.1407;-0.9733;0.1250;0.991
42.1450;-0.1876;-1.0866;0.2580;1.132
42.1500;-0.1485;-0.9967;0.0273;1.008
