time,x,y,z
18:36:32:885,-0.01,0.00,0.05
18:36:32:888,-0.01,0.01,0.04
18:36:32:891,-0.01,0.01,0.03
18:36:32:894,-0.01,0.01,0.02
18:36:32:896,-0.01,0.02,0.00
18:36:32:898,-0.01,0.03,0.01
18:36:32:900,-0.01,0.02,0.01
18:36:32:908,-0.00,0.02,0.02
18:36:32:917,0.01,0.01,0.02
18:36:32:971,0.02,0.00,0.02
18:36:32:975,0.03,0.01,0.02
18:36:32:978,0.02,0.00,0.02
18:36:32:980,0.00,0.00,0.02
18:36:32:982,-0.02,0.00,0.02
18:36:32:984,-0.03,-0.01,0.02
18:36:33:169,-0.03,-0.01,0.02
18:36:33:170,-0.02,-0.01,0.02
18:36:33:172,-0.01,-0.00,0.02
18:36:33:173,-0.01,0.01,0.02
18:36:33:174,-0.01,0.02,0.01
18:36:33:176,0.00,0.02,-0.00
18:36:33:177,0.00,0.01,-0.01
18:36:33:178,0.00,0.01,-0.03
18:36:33:180,0.00,0.01,-0.02
18:36:33:181,-0.01,-0.00,-0.01
18:36:33:182,0.00,-0.00,-0.01
18:36:33:184,0.01,-0.01,0.00
18:36:33:194,-0.02,0.00,0.02
18:36:33:199,-0.02,0.00,0.03
18:36:33:211,-0.02,0.00,0.03
18:36:33:218,-0.01,0.00,0.03
18:36:33:259,-0.01,0.01,0.02
18:36:33:261,-0.01,0.00,0.01
18:36:33:263,-0.01,-0.01,0.01
18:36:33:264,-0.01,-0.01,-0.00
18:36:33:278,0.00,-0.01,-0.00
18:36:33:286,-0.00,-0.01,-0.00
18:36:33:330,-0.00,-0.02,-0.00
18:36:33:332,-0.00,-0.02,-0.00
18:36:33:334,-0.02,-0.01,-0.00
18:36:33:336,-0.02,0.00,-0.00
18:36:33:338,-0.03,0.01,0.01
18:36:33:347,-0.04,0.01,0.01
18:36:33:354,-0.04,0.01,0.02
18:36:33:397,-0.03,0.00,0.02
18:36:33:400,-0.02,-0.01,0.03
18:36:33:402,-0.01,-0.02,0.02
18:36:33:404,-0.01,-0.02,0.02
18:36:33:405,-0.02,0.00,0.02
18:36:33:413,-0.03,0.01,0.01
18:36:33:422,-0.03,0.01,0.01
18:36:33:432,-0.02,0.01,-0.01
18:36:33:444,-0.02,-0.01,-0.02
18:36:33:451,-0.01,-0.02,-0.02
18:36:33:461,0.00,-0.01,-0.02
18:36:33:471,0.00,-0.01,0.00
18:36:33:513,0.01,0.00,0.01
18:36:33:515,0.02,-0.01,0.01
18:36:33:517,0.04,-0.02,0.00
18:36:33:519,0.04,-0.02,0.00
18:36:33:529,0.05,-0.01,-0.01
18:36:33:539,0.05,0.00,-0.02
18:36:33:549,0.06,0.00,-0.04
18:36:33:601,0.06,-0.01,-0.06
18:36:33:604,0.06,-0.02,-0.06
18:36:33:606,0.05,-0.03,-0.05
18:36:33:608,0.03,-0.03,-0.03
18:36:33:610,0.03,-0.02,-0.00
18:36:33:612,0.02,-0.02,0.02
18:36:33:619,0.02,-0.01,0.03
18:36:33:629,0.02,0.00,0.03
18:36:33:636,0.00,0.00,0.03
18:36:33:646,-0.02,0.00,0.03
18:36:33:655,-0.04,0.00,0.02
18:36:33:692,-0.06,0.00,0.01
18:36:33:695,-0.06,0.01,-0.01
18:36:33:696,-0.06,0.02,-0.02
18:36:33:697,-0.04,0.02,-0.02
18:36:33:704,-0.02,0.02,0.00
18:36:33:714,-0.02,0.03,0.01
18:36:33:723,-0.01,0.89,-0.03
18:36:33:733,0.05,3.76,2.46
18:36:33:745,-0.48,6.63,5.92
18:36:33:752,-0.72,9.50,7.37
18:36:33:763,-0.88,11.51,6.23
18:36:33:772,-1.31,11.50,1.52
18:36:33:818,-0.65,11.50,-2.58
18:36:33:822,-0.97,11.48,-4.40
18:36:33:825,-1.34,11.46,-2.88
18:36:33:828,-1.04,11.43,0.79
18:36:33:831,-1.51,11.40,2.70
18:36:33:834,-1.38,10.74,3.96
18:36:33:843,-1.18,7.42,4.81
18:36:33:850,-1.47,2.20,5.10
18:36:33:864,-1.62,-2.62,5.13
18:36:33:871,-1.73,-6.92,5.75
18:36:33:929,-1.92,-8.57,6.29
18:36:33:933,-2.13,-8.34,6.25
18:36:33:936,-2.23,-8.51,6.69
18:36:33:940,-2.16,-8.62,6.99
18:36:33:944,-2.07,-8.74,6.99
18:36:33:947,-1.90,-8.88,6.94
18:36:33:950,-1.68,-9.05,6.85
18:36:33:953,-1.52,-9.26,6.70
18:36:33:962,-1.43,-9.48,6.59
18:36:33:966,-1.33,-9.71,6.58
18:36:33:981,-1.23,-9.93,6.54
18:36:33:986,-1.10,-10.12,6.45
18:36:34:42,-0.90,-10.28,6.37
18:36:34:47,-0.72,-10.41,6.26
18:36:34:50,-0.56,-10.49,6.14
18:36:34:53,-0.43,-10.51,6.02
18:36:34:56,-0.40,-10.50,5.86
18:36:34:59,-0.40,-10.46,5.63
18:36:34:63,-0.37,-10.40,5.37
18:36:34:219,-0.32,-10.33,5.09
18:36:34:221,-0.22,-10.25,4.78
18:36:34:222,-0.13,-10.15,4.49
18:36:34:224,-0.12,-10.01,4.24
18:36:34:226,-0.16,-9.83,3.98
18:36:34:229,-0.21,-9.59,3.76
18:36:34:231,-0.25,-9.33,3.52
18:36:34:233,-0.22,-9.07,3.22
18:36:34:235,-0.17,-8.83,2.92
18:36:34:236,-0.13,-8.56,2.60
18:36:34:239,-0.10,-8.28,2.29
18:36:34:241,-0.10,-7.96,2.02
18:36:34:243,0.07,-5.92,0.40
18:36:34:245,0.19,-5.57,0.17
18:36:34:255,0.28,-5.25,-0.05
18:36:34:258,0.37,-4.91,-0.25
18:36:34:299,0.45,-4.58,-0.44
18:36:34:303,0.53,-4.24,-0.62
18:36:34:306,0.62,-3.89,-0.75
18:36:34:308,0.71,-3.54,-0.84
18:36:34:311,0.76,-3.18,-0.89
18:36:34:352,0.77,-2.83,-0.90
18:36:34:356,0.78,-2.48,-0.91
18:36:34:359,0.77,-2.14,-0.91
18:36:34:361,0.78,-1.84,-0.92
18:36:34:364,0.77,-1.54,-0.93
18:36:34:366,0.73,-1.26,-0.94
18:36:34:405,0.69,-1.01,-0.89
18:36:34:408,0.65,-0.74,-0.82
18:36:34:411,0.61,-0.51,-0.74
18:36:34:414,0.58,-0.32,-0.67
18:36:34:416,0.53,-0.13,-0.64
18:36:34:423,0.46,0.02,-0.64
18:36:34:465,0.39,0.14,-0.64
18:36:34:467,0.29,0.27,-0.65
18:36:34:469,0.22,0.37,-0.66
18:36:34:471,0.17,0.46,-0.69
18:36:34:473,0.11,0.54,-0.75
18:36:34:481,0.06,0.59,-0.82
18:36:34:490,-0.05,0.61,-0.89
18:36:34:500,-0.23,0.60,-0.97
18:36:34:514,-0.39,0.57,-1.08
18:36:34:519,-0.54,0.50,-1.21
18:36:34:561,-0.64,0.41,-1.37
18:36:34:564,-0.72,0.31,-1.48
18:36:34:566,-0.83,0.20,-1.57
18:36:34:567,-0.97,0.12,-1.66
18:36:34:569,-1.12,0.04,-1.76
18:36:34:581,-1.26,-0.04,-1.89
18:36:34:588,-1.37,-0.15,-2.05
18:36:34:598,-1.44,-0.28,-2.21
18:36:34:606,-1.51,-0.41,-2.44
18:36:34:616,-1.56,-0.56,-2.72
18:36:34:670,-1.59,-0.69,-3.08
18:36:34:675,-1.58,-0.82,-3.46
18:36:34:680,-1.60,-1.07,-3.92
18:36:34:682,-4.52,-5.29,-6.39
18:36:34:685,-8.71,-9.79,-6.11
18:36:34:688,-6.97,-11.08,-9.47
18:36:34:691,-3.81,-10.87,-12.47
18:36:34:701,0.35,-6.25,-14.06
18:36:34:705,6.28,-1.64,-18.30
18:36:34:715,6.66,-0.36,-18.78
18:36:34:723,5.28,-0.18,-19.43
18:36:34:760,5.16,-0.20,-19.35
18:36:34:764,3.95,1.01,-19.23
18:36:34:766,2.26,2.78,-17.93
18:36:34:768,0.88,4.09,-15.75
18:36:34:772,0.53,4.91,-12.99
18:36:34:782,1.04,4.76,-10.00
18:36:34:791,1.69,4.20,-7.85
18:36:34:801,2.26,3.89,-6.26
18:36:34:814,2.20,3.88,-4.89
18:36:34:820,1.70,4.07,-3.07
18:36:34:862,1.17,4.56,-0.81
18:36:34:865,0.98,5.06,1.73
18:36:34:867,1.39,5.28,4.84
18:36:34:869,2.62,4.91,8.78
18:36:34:871,4.53,2.82,13.81
18:36:34:881,4.82,-0.14,18.04
18:36:34:888,3.97,-1.55,18.66
18:36:34:900,2.37,-2.15,16.71
18:36:34:908,0.06,-1.18,12.53
18:36:34:917,-0.83,0.63,8.48
18:36:34:965,-0.95,1.20,7.21
18:36:34:968,-0.98,1.39,7.14
18:36:34:970,-1.08,1.36,7.69
18:36:34:972,-1.26,1.32,8.50
18:36:34:974,-1.58,1.15,9.47
18:36:34:976,-2.07,0.81,10.50
18:36:34:985,-2.79,0.40,11.53
18:36:35:0,-3.69,-0.25,12.57
18:36:35:5,-4.68,-0.75,13.40
18:36:35:24,-5.53,-0.98,13.72
18:36:35:40,-5.92,-0.92,13.24
18:36:35:45,-5.77,-0.53,12.08
18:36:35:47,-5.21,-0.02,10.42
18:36:35:87,-4.48,0.43,8.77
18:36:35:90,-3.89,0.68,7.37
18:36:35:95,-3.52,0.81,6.33
18:36:35:250,-3.28,0.77,5.33
18:36:35:253,-3.34,0.62,4.26
18:36:35:255,-3.68,0.22,3.08
18:36:35:258,-4.45,-0.29,1.57
18:36:35:260,-6.06,-1.05,-0.44
18:36:35:261,-8.59,-1.78,-2.98
18:36:35:264,-12.04,-1.09,-5.48
18:36:35:266,-15.09,0.35,-8.10
18:36:35:268,-17.29,1.11,-11.38
18:36:35:270,-16.70,1.49,-11.99
18:36:35:273,-13.20,1.07,-10.82
18:36:35:275,-9.24,0.01,-8.55
18:36:35:277,-2.74,-2.28,-9.83
18:36:35:280,-1.95,-2.41,-10.09
18:36:35:282,-0.74,-2.10,-9.74
18:36:35:296,0.33,-1.65,-9.44
18:36:35:299,1.06,-1.64,-9.27
18:36:35:306,1.66,-1.50,-9.18
18:36:35:315,2.16,-1.32,-9.50
18:36:35:325,2.40,-1.28,-10.34
18:36:35:374,2.59,-1.27,-11.31
18:36:35:380,2.86,-1.19,-12.07
18:36:35:383,3.62,-1.06,-12.27
18:36:35:386,4.70,-0.97,-11.80
18:36:35:389,5.68,-0.81,-11.03
18:36:35:391,6.45,-0.79,-10.19
18:36:35:394,6.75,-0.79,-9.48
18:36:35:403,6.91,-0.72,-8.79
18:36:35:450,7.04,-0.70,-8.11
18:36:35:454,7.27,-0.66,-7.51
18:36:35:456,7.39,-0.70,-6.99
18:36:35:458,7.43,-0.72,-6.64
18:36:35:461,7.48,-0.72,-6.39
18:36:35:464,7.55,-0.76,-6.08
18:36:35:471,7.59,-0.72,-5.79
18:36:35:518,7.58,-0.77,-5.37
18:36:35:522,7.52,-0.83,-4.91
18:36:35:525,7.38,-0.84,-4.57
18:36:35:531,7.19,-0.86,-4.22
18:36:35:533,6.93,-0.79,-3.96
18:36:35:536,6.69,-0.72,-3.72
18:36:35:540,6.44,-0.66,-3.46
18:36:35:548,6.21,-0.61,-3.23
18:36:35:558,5.92,-0.57,-3.02
18:36:35:604,5.59,-0.53,-2.77
18:36:35:608,5.26,-0.47,-2.50
18:36:35:610,4.88,-0.40,-2.22
18:36:35:613,4.56,-0.35,-1.95
18:36:35:616,4.24,-0.31,-1.73
18:36:35:618,3.87,-0.27,-1.54
18:36:35:626,3.56,-0.24,-1.34
18:36:35:636,3.27,-0.22,-1.11
18:36:35:648,3.00,-0.21,-0.85
18:36:35:655,2.79,-0.18,-0.61
18:36:35:665,2.60,-0.17,-0.40
18:36:35:675,2.43,-0.16,-0.22
18:36:35:718,2.25,-0.14,-0.08
18:36:35:721,2.08,-0.12,0.07
18:36:35:725,1.90,-0.10,0.19
18:36:35:731,1.71,-0.07,0.28
18:36:35:735,1.51,-0.06,0.38
18:36:35:738,1.32,-0.04,0.45
18:36:35:752,1.12,-0.04,0.52
18:36:35:755,0.92,-0.04,0.58
18:36:35:772,0.73,-0.03,0.62
18:36:35:775,0.55,-0.01,0.67
18:36:35:824,0.38,0.00,0.70
18:36:35:831,0.22,0.02,0.72
18:36:35:833,0.07,0.03,0.73
18:36:35:836,-0.06,0.04,0.74
18:36:35:839,-0.16,0.03,0.74
18:36:35:841,-0.25,0.04,0.76
18:36:35:843,-0.32,0.04,0.74
18:36:35:850,-0.38,0.06,0.74
18:36:35:859,-0.45,0.07,0.72
18:36:35:869,-0.50,0.07,0.71
18:36:35:919,-0.55,0.06,0.67
18:36:35:922,-0.57,0.05,0.64
18:36:35:924,-0.61,0.05,0.61
18:36:35:929,-0.63,0.05,0.59
18:36:35:931,-0.65,0.05,0.56
18:36:35:938,-0.66,0.05,0.52
18:36:35:950,-0.67,0.04,0.48
18:36:35:956,-0.68,0.04,0.44
18:36:36:8,-0.67,0.05,0.40
18:36:36:13,-0.66,0.06,0.37
18:36:36:16,-0.63,0.05,0.34
18:36:36:18,-0.61,0.05,0.31
18:36:36:25,-0.56,0.05,0.27
18:36:36:34,-0.54,0.04,0.23
18:36:36:48,-0.51,0.03,0.20
18:36:36:53,-0.47,0.03,0.17
18:36:36:67,-0.44,0.03,0.13
18:36:36:73,-0.41,0.03,0.11
18:36:36:120,-0.38,0.04,0.08
18:36:36:124,-0.35,0.03,0.07
18:36:36:126,-0.32,0.03,0.06
18:36:36:131,-0.29,0.01,0.05
18:36:36:133,-0.26,0.01,0.03
18:36:36:135,-0.24,0.01,0.02
18:36:36:285,-0.21,0.01,0.00
18:36:36:287,-0.18,0.01,-0.01
18:36:36:289,-0.16,0.01,-0.02
18:36:36:291,-0.14,0.01,-0.02
18:36:36:292,-0.11,0.01,-0.03
18:36:36:294,-0.09,0.01,-0.04
18:36:36:296,-0.07,0.01,-0.05
18:36:36:298,-0.07,0.01,-0.06
18:36:36:299,-0.05,0.01,-0.06
18:36:36:301,-0.04,0.01,-0.06
18:36:36:303,-0.02,0.01,-0.05
18:36:36:305,0.00,0.01,-0.06
18:36:36:307,0.03,0.00,-0.06
18:36:36:308,0.04,0.00,-0.05
18:36:36:310,0.03,-0.01,-0.05
18:36:36:321,0.03,-0.01,-0.05
18:36:36:335,0.02,-0.01,-0.04
18:36:36:338,0.03,-0.02,-0.04
18:36:36:348,0.03,-0.01,-0.04
18:36:36:395,0.03,-0.01,-0.03
18:36:36:401,0.05,-0.01,-0.03
18:36:36:403,0.04,-0.00,-0.04
18:36:36:405,0.04,-0.00,-0.04
18:36:36:408,0.05,0.01,-0.04
18:36:36:410,0.04,0.01,-0.04
18:36:36:417,0.04,0.01,-0.03
18:36:36:422,0.05,-0.00,-0.03
18:36:36:436,0.04,-0.01,-0.03
18:36:36:442,0.03,-0.01,-0.02
18:36:36:492,0.04,-0.01,-0.02
18:36:36:496,0.03,-0.00,-0.02
18:36:36:500,0.03,-0.00,-0.02
18:36:36:503,0.03,0.01,-0.01
18:36:36:505,0.02,0.01,-0.02
18:36:36:507,0.02,-0.00,-0.01
18:36:36:510,0.03,-0.00,-0.01
18:36:36:519,0.04,-0.01,-0.01
18:36:36:529,0.04,-0.01,0.00
18:36:36:577,0.03,0.00,0.00
18:36:36:580,0.03,0.00,0.00
18:36:36:582,0.02,0.00,0.00
18:36:36:584,0.02,0.00,0.01
18:36:36:585,0.01,0.00,0.01
18:36:36:588,-0.00,0.00,0.01
18:36:36:607,0.00,0.00,0.01
18:36:36:617,0.00,0.00,0.01
18:36:36:626,0.01,0.00,0.01
18:36:36:696,0.02,-0.01,0.01
18:36:36:699,0.02,-0.02,0.01
18:36:36:701,0.03,-0.02,0.01
18:36:36:702,0.03,-0.02,0.01
18:36:36:705,0.03,-0.01,-0.00
18:36:36:706,0.01,0.00,0.00
18:36:36:707,0.00,-0.01,0.00
18:36:36:709,0.00,-0.02,-0.00
18:36:36:718,0.00,-0.02,0.01
18:36:36:724,0.01,-0.02,0.01
18:36:36:734,0.01,-0.01,0.01
18:36:36:743,0.00,0.00,0.01
18:36:36:790,-0.01,0.00,0.01
18:36:36:795,-0.02,0.00,-0.00
18:36:36:796,-0.02,0.00,-0.00
18:36:36:798,-0.02,0.00,-0.01
18:36:36:801,-0.02,0.00,-0.02
18:36:36:803,-0.02,0.00,-0.01
18:36:36:821,-0.01,0.00,-0.00
18:36:36:872,-0.01,0.00,0.01
18:36:36:876,-0.01,0.00,-0.00
18:36:36:884,-0.00,-0.01,-0.00
18:36:36:886,-0.00,-0.01,-0.00
18:36:36:890,-0.00,-0.01,-0.00
18:36:36:891,-0.01,-0.01,-0.00
18:36:36:893,-0.02,0.00,-0.01
18:36:36:900,-0.03,0.00,-0.01
18:36:36:908,-0.03,0.00,-0.02
18:36:36:918,-0.02,0.00,-0.02
18:36:36:928,-0.02,0.00,-0.01
18:36:36:937,-0.02,0.01,-0.02
18:36:36:994,-0.03,0.01,-0.01
18:36:36:999,-0.03,0.01,-0.00
18:36:37:1,-0.03,-0.00,0.01
18:36:37:3,-0.02,-0.00,-0.00
18:36:37:5,-0.03,-0.00,-0.00
18:36:37:6,-0.04,-0.00,-0.01
18:36:37:16,-0.04,0.01,-0.02
18:36:37:25,-0.03,0.01,-0.01
18:36:37:35,-0.02,0.00,-0.02
18:36:37:93,-0.02,0.00,-0.01
18:36:37:95,-0.03,0.01,-0.01
18:36:37:97,-0.03,0.01,-0.00
18:36:37:100,-0.03,0.00,0.01
18:36:37:102,-0.03,0.00,0.00
18:36:37:104,-0.02,-0.01,-0.01
18:36:37:122,-0.01,0.00,-0.01
18:36:37:134,-0.02,0.00,-0.01
18:36:37:141,-0.02,0.00,0.00
18:36:37:190,-0.01,0.00,0.01
18:36:37:192,-0.00,0.00,0.02
18:36:37:194,-0.01,0.00,0.02
18:36:37:195,-0.01,0.01,0.01
18:36:37:357,-0.01,0.01,0.01
18:36:37:359,0.00,0.01,0.00
18:36:37:361,0.00,0.00,0.01
18:36:37:362,0.00,0.00,-0.00
18:36:37:365,0.00,-0.01,-0.01
18:36:37:366,-0.00,-0.02,-0.01
18:36:37:368,-0.01,-0.02,0.00
18:36:37:370,-0.01,-0.02,0.02
18:36:37:372,-0.00,-0.01,0.02
18:36:37:375,0.03,0.00,0.02
18:36:37:377,0.06,0.00,0.02
18:36:37:379,0.07,-0.00,0.01
18:36:37:380,0.01,-0.02,0.01
18:36:37:382,0.01,-0.03,-0.00
18:36:37:384,0.01,-0.02,-0.01
18:36:37:395,0.00,-0.03,-0.02
18:36:37:404,0.01,-0.02,-0.02
18:36:37:414,0.01,-0.01,-0.02
18:36:37:423,0.02,-0.02,-0.01
18:36:37:476,0.03,-0.02,-0.01
18:36:37:479,0.04,-0.02,0.00
18:36:37:482,0.05,-0.02,0.00
18:36:37:484,0.04,-0.01,-0.01
18:36:37:486,0.02,-0.01,-0.01
18:36:37:488,0.01,-0.02,-0.01
18:36:37:492,-0.00,-0.02,-0.01
18:36:37:511,-0.01,-0.02,-0.01
18:36:37:514,-0.02,-0.01,-0.01
18:36:37:562,-0.02,0.00,-0.01
18:36:37:565,-0.01,0.00,0.00
18:36:37:567,0.02,-0.01,0.01
18:36:37:570,0.05,-0.01,0.01
18:36:37:572,0.07,-0.01,0.01
18:36:37:579,0.04,0.00,0.01
18:36:37:588,0.02,-0.00,0.00
18:36:37:650,-0.01,-0.00,0.00
18:36:37:653,-0.03,-0.00,-0.01
18:36:37:659,-0.03,0.01,0.00
18:36:37:665,-0.01,0.01,0.00
18:36:37:667,-0.01,-0.00,0.00
18:36:37:670,0.00,-0.00,0.00
18:36:37:681,0.02,-0.01,0.00
18:36:37:687,0.02,-0.01,0.01
18:36:37:695,0.03,0.00,0.01
18:36:37:705,0.02,0.00,0.02
18:36:37:763,-0.00,0.01,0.02
18:36:37:769,-0.02,0.01,0.01
18:36:37:772,-0.04,0.01,0.01
18:36:37:774,-0.05,0.01,0.00
18:36:37:776,-0.05,0.01,-0.01
18:36:37:780,-0.04,0.01,0.00
18:36:37:783,-0.02,0.01,0.00
18:36:37:785,0.01,0.00,0.00
18:36:37:793,0.05,0.01,0.01
18:36:37:850,0.08,0.01,0.01
18:36:37:854,0.09,0.01,0.02
18:36:37:855,0.07,0.01,0.02
18:36:37:857,0.02,0.00,0.01
18:36:37:863,-0.03,0.00,0.01
18:36:37:864,-0.07,0.00,0.00
18:36:37:868,-0.09,0.01,-0.01
18:36:37:880,-0.09,0.01,-0.02
18:36:37:959,-0.08,0.01,-0.02
18:36:37:962,-0.06,-0.00,-0.01
18:36:37:964,-0.04,-0.00,-0.01
18:36:37:975,-0.01,-0.00,-0.00
18:36:37:978,0.00,0.01,-0.00
18:36:37:985,0.00,0.01,-0.01
18:36:37:989,0.00,0.01,-0.00
18:36:37:991,-0.01,0.01,0.01
18:36:37:994,-0.00,-0.00,0.01
18:36:37:998,-0.01,0.01,0.02
18:36:38:0,-0.03,-0.00,0.02
18:36:38:1,-0.07,-0.00,-0.00
18:36:38:8,-0.11,-0.00,-0.00
18:36:38:70,-0.14,-0.00,-0.01
18:36:38:75,-0.16,0.01,-0.02
18:36:38:77,-0.16,0.01,-0.03
18:36:38:79,-0.15,0.01,-0.05
18:36:38:81,-0.14,0.01,-0.05
18:36:38:84,-0.13,0.01,-0.04
18:36:38:86,-0.13,0.01,-0.03
18:36:38:95,-0.11,0.01,-0.02
18:36:38:156,-0.09,0.00,-0.00
18:36:38:158,-0.06,0.01,0.01
18:36:38:160,-0.03,0.01,0.01
18:36:38:163,-0.02,0.01,0.01
18:36:38:165,-0.02,0.01,0.00
18:36:38:167,-0.05,0.01,0.00
18:36:38:169,-0.05,0.01,0.01
18:36:38:172,-0.06,0.01,0.01
18:36:38:181,-0.07,0.01,0.00
18:36:38:236,-0.07,0.00,0.00
18:36:38:239,-0.08,0.01,0.00
18:36:38:241,-0.08,0.01,-0.01
18:36:38:242,-0.09,0.01,0.01
18:36:38:245,-0.10,0.01,0.01
18:36:38:246,-0.10,0.00,-0.00
18:36:38:249,-0.11,0.00,-0.00
18:36:38:259,-0.11,0.00,-0.01
18:36:38:435,-0.08,0.01,-0.02
18:36:38:436,-0.07,0.02,-0.02
18:36:38:438,-0.08,0.02,-0.02
18:36:38:439,-0.10,0.02,-0.01
18:36:38:440,-0.12,0.01,-0.01
18:36:38:442,-0.14,0.01,-0.00
18:36:38:445,-0.14,0.01,-0.00
18:36:38:446,-0.14,-0.00,-0.01
18:36:38:449,-0.14,0.01,0.00
18:36:38:451,-0.13,0.01,-0.01
18:36:38:455,-0.13,0.02,-0.01
18:36:38:457,-0.13,0.02,0.00
18:36:38:459,-0.12,0.02,-0.01
18:36:38:462,-0.08,0.00,0.00
18:36:38:464,-0.07,0.00,0.00
18:36:38:477,-0.08,-0.01,-0.01
18:36:38:485,-0.09,-0.01,-0.01
18:36:38:527,-0.08,-0.01,-0.01
18:36:38:531,-0.08,0.00,-0.01
18:36:38:532,-0.06,0.01,0.00
18:36:38:535,-0.05,0.01,0.01
18:36:38:537,-0.05,0.02,0.02
18:36:38:581,-0.05,0.02,0.03
18:36:38:588,-0.05,0.01,0.02
18:36:38:589,-0.05,0.01,0.02
18:36:38:591,-0.05,-0.00,0.02
18:36:38:596,-0.04,-0.00,0.02
18:36:38:597,-0.05,-0.00,0.01
18:36:38:599,-0.04,0.01,0.02
18:36:38:608,-0.03,0.01,0.02
18:36:38:655,-0.03,-0.00,0.02
18:36:38:658,-0.01,-0.00,0.03
18:36:38:660,-0.01,-0.01,0.02
18:36:38:661,-0.01,-0.01,0.02
18:36:38:663,-0.01,-0.01,0.01
18:36:38:670,-0.00,-0.01,-0.00
18:36:38:677,-0.00,-0.01,-0.00
18:36:38:726,-0.01,-0.00,-0.00
18:36:38:730,-0.01,0.01,-0.01
18:36:38:731,-0.01,0.02,0.00
18:36:38:734,-0.00,0.01,-0.01
18:36:38:736,-0.00,0.02,-0.01
18:36:38:765,-0.00,0.02,-0.01
18:36:38:767,0.00,0.02,-0.01
18:36:38:814,0.00,0.01,-0.01
18:36:38:819,0.00,-0.00,-0.01
18:36:38:822,0.00,-0.01,-0.01
18:36:38:825,0.01,-0.01,0.00
18:36:38:827,0.02,-0.01,0.01
18:36:38:829,0.03,-0.01,0.01
18:36:38:832,0.04,-0.00,0.01
18:36:38:842,0.04,-0.00,-0.00
18:36:38:855,0.03,-0.00,0.00
18:36:38:861,0.02,0.01,-0.00
18:36:38:906,0.02,-0.00,-0.01
18:36:38:908,0.01,-0.00,-0.01
18:36:38:910,0.01,-0.00,-0.02
18:36:38:912,0.01,-0.00,-0.02
18:36:38:924,0.03,-0.00,-0.02
18:36:38:941,0.03,-0.01,-0.02
18:36:38:948,0.03,-0.01,-0.02
18:36:38:958,0.01,-0.01,-0.01
18:36:39:14,0.01,-0.02,0.00
18:36:39:19,0.01,-0.02,0.01
18:36:39:21,0.01,-0.01,0.00
18:36:39:23,0.01,-0.01,-0.01
18:36:39:25,0.02,-0.01,-0.01
18:36:39:28,0.03,0.00,-0.01
18:36:39:36,0.02,-0.01,-0.00
18:36:39:46,0.02,-0.01,-0.01
18:36:39:55,0.01,-0.00,0.01
18:36:39:65,-0.00,-0.00,-0.00
18:36:39:109,0.01,-0.00,-0.00
18:36:39:111,0.01,-0.00,0.01
18:36:39:113,0.01,-0.00,0.02
18:36:39:123,0.01,-0.00,0.02
18:36:39:133,0.01,0.01,0.02
18:36:39:143,0.00,-0.00,0.02
18:36:39:189,0.01,-0.00,0.02
18:36:39:192,0.01,-0.00,0.02
18:36:39:194,0.01,-0.01,0.01
18:36:39:195,0.02,-0.01,0.01
18:36:39:204,0.03,-0.01,0.02
18:36:39:211,0.02,0.00,0.02
18:36:39:225,0.01,0.01,0.02
18:36:39:230,-0.01,0.01,0.02
18:36:39:240,-0.02,0.02,0.02
18:36:39:249,-0.01,0.01,0.02
18:36:39:259,-0.01,0.00,0.02
18:36:39:270,0.01,0.00,0.01
18:36:39:343,0.01,-0.01,-0.00
18:36:39:345,0.01,-0.01,0.01
18:36:39:347,0.01,-0.01,0.01
18:36:39:349,0.00,-0.01,0.02
18:36:39:351,0.00,-0.01,0.03
18:36:39:353,-0.02,-0.01,0.03
18:36:39:355,-0.02,-0.01,0.02
18:36:39:357,-0.01,-0.01,0.02
18:36:39:358,-0.01,-0.01,0.01
18:36:39:366,0.00,-0.01,0.01
18:36:39:529,0.00,-0.01,0.00
18:36:39:530,0.00,0.00,-0.01
18:36:39:532,0.01,0.00,0.00
18:36:39:534,0.02,0.00,0.00
18:36:39:536,0.02,0.00,0.01
18:36:39:538,0.01,-0.01,0.02
18:36:39:539,0.00,-0.01,0.02
18:36:39:541,-0.02,-0.01,0.02
18:36:39:543,-0.02,-0.01,0.01
18:36:39:545,-0.01,-0.01,0.01
18:36:39:547,0.00,-0.01,0.01
18:36:39:548,0.02,-0.01,0.01
18:36:39:551,-0.01,0.00,0.00
18:36:39:552,-0.01,-0.01,-0.01
18:36:39:555,0.00,-0.01,-0.01
18:36:39:603,0.01,0.00,-0.02
18:36:39:609,0.01,0.00,0.00
18:36:39:611,0.00,0.00,0.00
18:36:39:613,0.00,0.01,0.00
18:36:39:615,0.00,0.00,0.00
18:36:39:630,0.01,0.01,0.00
18:36:39:635,0.02,0.02,0.00
18:36:39:679,0.02,0.01,-0.01
18:36:39:683,0.02,0.01,0.00
18:36:39:685,0.01,0.01,-0.01
18:36:39:687,-0.00,0.01,-0.01
18:36:39:689,-0.00,0.02,-0.01
18:36:39:691,-0.01,0.02,-0.01
18:36:39:698,-0.00,0.01,-0.00
18:36:39:747,0.01,0.01,-0.01
18:36:39:750,0.01,0.01,-0.01
18:36:39:752,0.01,0.01,-0.02
18:36:39:755,-0.00,0.01,-0.03
18:36:39:757,-0.01,0.01,-0.02
