time,x,y,z
18:23:04:235,0.00,0.01,0.01
18:23:04:237,0.00,0.01,0.01
18:23:04:239,0.00,0.01,0.01
18:23:04:241,0.00,-0.01,0.00
18:23:04:243,0.02,-0.00,0.00
18:23:04:245,0.02,-0.01,0.02
18:23:04:253,0.01,-0.00,0.02
18:23:04:259,-0.00,0.01,0.02
18:23:04:269,-0.01,-0.00,0.02
18:23:04:279,-0.02,0.01,-0.00
18:23:04:332,-0.01,-0.00,-0.00
18:23:04:335,-0.00,-0.00,-0.00
18:23:04:338,-0.00,0.01,-0.00
18:23:04:340,-0.00,0.01,0.01
18:23:04:342,-0.01,0.01,0.01
18:23:04:347,-0.01,0.01,0.01
18:23:04:357,-0.00,-0.00,0.01
18:23:04:369,-0.00,-0.00,-0.00
18:23:04:376,0.01,-0.01,0.00
18:23:04:386,-0.00,-0.01,0.01
18:23:04:395,-0.00,-0.00,0.00
18:23:04:450,0.01,-0.00,0.01
18:23:04:454,0.01,0.01,-0.00
18:23:04:456,0.02,0.01,-0.00
18:23:04:458,0.02,-0.00,-0.01
18:23:04:460,0.01,-0.00,-0.00
18:23:04:461,0.01,-0.00,-0.01
18:23:04:474,0.01,0.01,-0.01
18:23:04:534,0.01,0.01,-0.00
18:23:04:537,-0.00,-0.00,-0.01
18:23:04:541,0.01,-0.00,-0.01
18:23:04:544,-0.00,-0.01,-0.01
18:23:04:549,-0.00,-0.00,0.00
18:23:04:553,-0.02,-0.00,0.00
18:23:04:555,-0.01,-0.00,-0.01
18:23:04:564,0.02,-0.00,-0.04
18:23:04:571,0.01,0.01,-0.05
18:23:04:581,0.01,-0.01,-0.02
18:23:04:590,-0.04,0.01,0.02
18:23:04:647,-0.11,0.01,0.03
18:23:04:652,-0.48,0.15,-0.59
18:23:04:653,-1.17,0.56,-1.63
18:23:04:655,-1.48,0.72,-1.27
18:23:04:657,-1.45,0.99,-0.66
18:23:04:659,-1.28,0.64,0.39
18:23:04:661,-0.92,-0.18,1.58
18:23:04:669,-0.71,-0.70,1.36
18:23:04:677,-0.63,-1.38,0.77
18:23:04:687,-0.63,-1.29,0.39
18:23:04:697,-0.87,-0.80,0.54
18:23:04:882,-1.17,-0.43,0.44
18:23:04:884,-1.55,0.02,0.52
18:23:04:885,-1.28,0.18,0.85
18:23:04:887,-0.67,0.27,0.92
18:23:04:888,-0.23,0.55,0.99
18:23:04:889,0.14,0.87,0.96
18:23:04:892,0.06,1.27,0.36
18:23:04:893,0.03,1.76,-0.26
18:23:04:895,-0.01,2.38,-0.45
18:23:04:896,-0.53,2.98,-0.39
18:23:04:898,-1.31,3.17,-0.19
18:23:04:900,-2.00,2.60,0.02
18:23:04:902,0.10,1.40,0.94
18:23:04:904,0.69,1.53,0.85
18:23:04:906,1.03,1.63,0.93
18:23:04:951,1.08,1.99,1.03
18:23:04:955,0.87,2.53,1.02
18:23:04:957,0.40,3.25,0.90
18:23:04:959,-0.24,3.65,0.76
18:23:04:962,-0.61,3.59,0.54
18:23:04:967,-0.66,3.33,0.40
18:23:04:970,-0.36,2.96,0.33
18:23:04:979,0.18,2.92,0.37
18:23:05:19,0.43,3.35,0.74
18:23:05:22,0.39,4.53,1.42
18:23:05:24,0.37,5.91,2.14
18:23:05:26,0.06,6.90,2.54
18:23:05:28,-0.44,7.30,2.73
18:23:05:38,-0.91,6.88,2.63
18:23:05:47,-1.31,5.96,2.54
18:23:05:88,-1.30,5.01,2.79
18:23:05:91,-1.00,4.12,3.04
18:23:05:94,-0.64,3.32,3.19
18:23:05:96,-0.24,2.86,3.20
18:23:05:101,0.16,2.77,3.04
18:23:05:108,0.52,2.96,2.81
18:23:05:121,0.84,3.12,2.56
18:23:05:125,0.99,3.15,2.38
18:23:05:169,1.12,3.03,2.39
18:23:05:173,1.27,2.72,2.54
18:23:05:175,1.48,2.22,2.86
18:23:05:177,1.84,1.50,3.25
18:23:05:179,2.15,0.73,3.56
18:23:05:188,2.43,0.05,3.69
18:23:05:194,2.82,-0.37,3.45
18:23:05:206,3.34,-0.63,2.83
18:23:05:213,3.98,-0.95,1.93
18:23:05:223,4.69,-1.35,0.98
18:23:05:272,5.28,-1.89,0.17
18:23:05:275,5.67,-2.52,-0.42
18:23:05:277,5.83,-3.15,-0.75
18:23:05:279,5.81,-3.75,-0.88
18:23:05:283,5.62,-4.28,-0.86
18:23:05:285,5.27,-4.61,-0.83
18:23:05:294,4.92,-4.78,-0.92
18:23:05:304,4.65,-4.82,-1.17
18:23:05:310,4.47,-4.81,-1.58
18:23:05:320,4.48,-4.94,-2.04
18:23:05:330,4.58,-5.14,-2.53
18:23:05:374,4.76,-5.31,-2.98
18:23:05:378,4.97,-5.45,-3.36
18:23:05:383,5.09,-5.57,-3.68
18:23:05:386,5.02,-5.67,-3.98
18:23:05:389,4.80,-5.75,-4.29
18:23:05:392,4.47,-5.75,-4.61
18:23:05:400,4.12,-5.64,-5.00
18:23:05:408,3.83,-5.49,-5.36
18:23:05:423,3.61,-5.40,-5.67
18:23:05:427,3.50,-5.42,-5.87
18:23:05:510,3.41,-5.48,-5.96
18:23:05:513,3.30,-5.51,-6.01
18:23:05:520,3.21,-5.50,-6.05
18:23:05:522,3.09,-5.43,-6.15
18:23:05:526,3.00,-5.31,-6.32
18:23:05:529,2.94,-5.25,-6.44
18:23:05:533,2.86,-5.19,-6.53
18:23:05:537,2.74,-5.09,-6.51
18:23:05:540,2.49,-4.94,-6.38
18:23:05:542,2.15,-4.87,-6.17
18:23:05:545,1.71,-4.83,-5.90
18:23:05:547,1.23,-4.80,-5.63
18:23:05:562,0.85,-4.76,-5.43
18:23:05:571,0.57,-4.54,-5.35
18:23:05:577,0.40,-4.23,-5.40
18:23:05:645,0.33,-3.94,-5.47
18:23:05:648,0.32,-3.72,-5.44
18:23:05:656,0.34,-3.56,-5.30
18:23:05:662,0.36,-3.50,-5.06
18:23:05:664,0.36,-3.50,-4.75
18:23:05:670,0.30,-3.54,-4.42
18:23:05:674,0.16,-3.60,-4.09
18:23:05:679,-0.04,-3.60,-3.76
18:23:05:681,-0.26,-3.52,-3.48
18:23:05:688,-0.44,-3.39,-3.23
18:23:05:692,-0.56,-3.22,-3.04
18:23:05:695,-0.57,-3.05,-2.88
18:23:05:704,-0.51,-2.91,-2.69
18:23:05:710,-0.46,-2.79,-2.51
18:23:05:765,-0.43,-2.67,-2.30
18:23:05:768,-0.51,-2.47,-2.09
18:23:06:27,-0.75,-2.14,-1.98
18:23:06:30,-1.08,-1.71,-1.96
18:23:06:36,-1.42,-1.26,-2.03
18:23:06:39,-1.65,-0.94,-2.14
18:23:06:42,-1.68,-0.83,-2.18
18:23:06:45,-1.56,-0.89,-2.17
18:23:06:46,-1.34,-1.03,-1.97
18:23:06:52,-1.12,-1.15,-1.67
18:23:06:55,-0.93,-1.18,-1.25
18:23:06:57,-0.88,-1.08,-0.47
18:23:06:59,-1.14,-0.96,1.14
18:23:06:62,-1.40,-1.01,2.24
18:23:06:64,1.51,-0.91,3.92
18:23:06:70,1.26,-1.32,3.72
18:23:06:72,0.94,-1.66,3.41
18:23:06:75,0.60,-1.77,3.04
18:23:06:76,0.49,-1.70,2.71
18:23:06:79,0.39,-1.33,2.59
18:23:06:124,0.38,-0.84,2.70
18:23:06:128,0.38,-0.39,3.00
18:23:06:130,0.15,-0.01,3.41
18:23:06:132,-0.21,0.23,3.78
18:23:06:135,-0.63,0.41,3.98
18:23:06:138,-0.95,0.50,4.01
18:23:06:147,-1.12,0.51,3.85
18:23:06:187,-1.28,0.50,3.63
18:23:06:189,-1.43,0.45,3.40
18:23:06:191,-1.60,0.42,3.21
18:23:06:193,-1.80,0.40,3.07
18:23:06:196,-1.98,0.44,2.98
18:23:06:206,-2.15,0.51,2.93
18:23:06:215,-2.30,0.59,2.88
18:23:06:225,-2.42,0.71,2.74
18:23:06:238,-2.49,0.83,2.47
18:23:06:244,-2.49,0.95,2.07
18:23:06:291,-2.47,1.05,1.63
18:23:06:294,-2.48,1.26,1.29
18:23:06:297,-2.55,1.50,0.99
18:23:06:299,-2.60,1.74,0.74
18:23:06:302,-2.63,1.98,0.57
18:23:06:305,-2.62,2.04,0.45
18:23:06:313,-2.54,2.05,0.47
18:23:06:323,-2.47,2.04,0.61
18:23:06:332,-2.39,2.02,0.85
18:23:06:341,-2.36,2.09,1.07
18:23:06:387,-2.37,2.14,1.11
18:23:06:390,-2.42,2.19,0.88
18:23:06:392,-2.50,2.29,0.36
18:23:06:395,-2.54,2.34,-0.37
18:23:06:396,-2.55,2.34,-1.18
18:23:06:400,-2.47,2.26,-1.86
18:23:06:410,-2.34,2.01,-2.26
18:23:06:422,-2.13,1.56,-2.29
18:23:06:429,-1.87,0.86,-1.91
18:23:06:439,-1.65,0.08,-1.33
18:23:06:448,-1.56,-0.54,-0.82
18:23:06:487,-1.69,-0.76,-0.49
18:23:06:490,-1.53,-0.73,-0.34
18:23:06:492,-1.44,-0.58,-0.41
18:23:06:494,-1.35,-0.46,-0.54
18:23:06:497,-1.14,-0.51,-0.79
18:23:06:507,-1.25,-0.49,-1.15
18:23:06:523,-1.32,-0.46,-1.42
18:23:06:527,-1.26,-0.53,-1.57
18:23:06:539,-1.14,-0.55,-1.53
18:23:06:546,-1.07,-0.65,-1.26
18:23:06:556,-0.99,-0.79,-0.89
18:23:06:566,-0.91,-0.91,-0.51
18:23:06:605,-0.86,-1.13,-0.24
18:23:06:607,-0.81,-1.32,-0.17
18:23:06:609,-0.74,-1.42,-0.31
18:23:06:610,-0.71,-1.43,-0.57
18:23:06:615,-0.64,-1.33,-0.87
18:23:06:624,-0.60,-1.31,-1.03
18:23:06:637,-0.51,-1.31,-1.00
18:23:06:646,-0.43,-1.30,-0.77
18:23:06:656,-0.48,-1.34,-0.37
18:23:06:663,-0.49,-1.27,0.03
18:23:06:704,-0.55,-1.20,0.34
18:23:06:707,-0.61,-1.18,0.47
18:23:06:708,-0.60,-1.18,0.44
18:23:06:710,-0.57,-1.19,0.24
18:23:06:712,-0.53,-1.18,0.00
18:23:06:723,-0.47,-1.15,-0.20
18:23:06:731,-0.38,-1.10,-0.34
18:23:06:741,-0.30,-1.06,-0.35
18:23:06:751,-0.20,-1.07,-0.31
18:23:06:796,-0.08,-1.12,-0.21
18:23:06:799,0.02,-1.17,-0.11
18:23:06:802,0.11,-1.21,0.00
18:23:06:804,0.14,-1.19,0.14
18:23:06:806,0.09,-1.09,0.26
18:23:06:814,-0.02,-0.97,0.35
18:23:06:824,-0.13,-0.81,0.41
18:23:06:829,-0.21,-0.65,0.43
18:23:06:839,-0.30,-0.52,0.42
18:23:06:848,-0.32,-0.43,0.41
18:23:06:858,-0.30,-0.41,0.38
18:23:06:868,-0.28,-0.43,0.37
18:23:06:924,-0.21,-0.50,0.39
18:23:07:121,-0.19,-0.57,0.40
18:23:07:123,-0.20,-0.60,0.41
18:23:07:124,-0.22,-0.56,0.41
18:23:07:126,-0.29,-0.43,0.42
18:23:07:127,-0.36,-0.24,0.43
18:23:07:129,-0.42,-0.07,0.42
18:23:07:131,-0.43,0.05,0.40
18:23:07:132,-0.38,0.09,0.38
18:23:07:133,-0.31,0.05,0.39
18:23:07:135,-0.22,-0.00,0.48
18:23:07:137,-0.18,0.06,0.61
18:23:07:138,-0.14,0.11,0.77
18:23:07:140,0.26,-0.19,0.43
18:23:07:141,0.30,-0.13,0.48
18:23:07:152,0.32,-0.10,0.50
18:23:07:159,0.31,-0.09,0.46
18:23:07:207,0.31,-0.08,0.39
18:23:07:209,0.26,-0.06,0.30
18:23:07:211,0.22,-0.01,0.21
18:23:07:213,0.18,0.04,0.15
18:23:07:214,0.15,0.06,0.12
18:23:07:217,0.17,0.03,0.13
18:23:07:257,0.23,-0.06,0.07
18:23:07:259,0.33,-0.16,-0.01
18:23:07:261,0.41,-0.24,-0.03
18:23:07:262,0.48,-0.28,-0.02
18:23:07:266,0.52,-0.27,0.08
18:23:07:276,0.52,-0.25,0.23
18:23:07:320,0.50,-0.26,0.36
18:23:07:322,0.49,-0.27,0.49
18:23:07:325,0.46,-0.25,0.62
18:23:07:326,0.42,-0.20,0.63
18:23:07:328,0.37,-0.11,0.48
18:23:07:337,0.32,0.00,0.21
18:23:07:345,0.25,0.08,-0.10
