time,x,y,z
18:10:01:856,-0.73,0.85,0.83
18:10:01:859,-0.59,0.99,0.99
18:10:01:868,-0.46,1.07,1.14
18:10:01:873,-0.37,1.05,1.28
18:10:01:883,-0.35,0.93,1.38
18:10:01:894,-0.35,0.76,1.38
18:10:01:901,-0.36,0.54,1.27
18:10:01:911,-0.38,0.39,1.10
18:10:01:920,-0.40,0.30,0.89
18:10:01:972,-0.45,0.25,0.77
18:10:01:977,-0.51,0.33,0.75
18:10:01:980,-0.54,0.47,0.79
18:10:01:982,-0.54,0.64,0.90
18:10:01:983,-0.58,0.75,0.94
18:10:01:985,-0.65,0.77,0.96
18:10:01:988,-0.79,0.73,1.01
18:10:01:998,-0.94,0.66,1.00
18:10:02:42,-1.10,0.61,1.03
18:10:02:45,-1.24,0.56,1.09
18:10:02:48,-1.32,0.50,1.11
18:10:02:50,-1.42,0.43,1.18
18:10:02:52,-1.46,0.38,1.22
18:10:02:62,-1.40,0.30,1.25
18:10:02:66,-1.30,0.20,1.29
18:10:02:79,-1.18,0.05,1.29
18:10:02:86,-1.07,-0.13,1.27
18:10:02:96,-1.00,-0.26,1.23
18:10:02:107,-0.94,-0.35,1.14
18:10:02:146,-0.81,-0.37,1.08
18:10:02:149,-0.66,-0.31,1.07
18:10:02:151,-0.51,-0.24,1.08
18:10:02:153,-0.41,-0.21,1.10
18:10:02:155,-0.33,-0.21,1.09
18:10:02:164,-0.25,-0.28,1.04
18:10:02:178,-0.19,-0.35,0.95
18:10:02:183,-0.15,-0.40,0.83
18:10:02:194,-0.14,-0.44,0.70
18:10:02:202,-0.17,-0.44,0.57
18:10:02:212,-0.16,-0.42,0.43
18:10:02:222,-0.06,-0.40,0.33
18:10:02:263,0.06,-0.41,0.24
18:10:02:266,0.16,-0.46,0.14
18:10:02:268,0.19,-0.53,0.06
18:10:02:270,0.13,-0.57,-0.01
18:10:02:272,0.05,-0.57,-0.08
18:10:02:280,-0.01,-0.55,-0.13
18:10:02:296,-0.04,-0.50,-0.19
18:10:02:300,-0.01,-0.47,-0.25
18:10:02:310,0.07,-0.45,-0.30
18:10:02:320,0.19,-0.42,-0.32
18:10:02:376,0.30,-0.42,-0.35
18:10:02:380,0.39,-0.43,-0.40
18:10:02:386,0.42,-0.50,-0.46
18:10:02:394,0.42,-0.54,-0.53
18:10:02:468,0.43,-0.57,-0.60
18:10:02:469,0.43,-0.57,-0.63
18:10:02:471,0.45,-0.52,-0.66
18:10:02:472,0.49,-0.46,-0.68
18:10:02:474,0.51,-0.39,-0.69
18:10:02:475,0.53,-0.30,-0.75
18:10:02:477,0.53,-0.19,-0.78
18:10:02:478,0.50,-0.04,-0.79
18:10:02:479,0.45,0.12,-0.77
18:10:02:481,0.40,0.27,-0.71
18:10:02:482,0.34,0.37,-0.63
18:10:02:483,0.29,0.34,-0.55
18:10:02:485,0.28,0.19,-0.51
18:10:02:494,0.27,-0.06,-0.51
18:10:02:504,0.26,-0.34,-0.55
18:10:02:536,0.25,-0.55,-0.62
18:10:02:538,0.24,-0.64,-0.68
18:10:02:540,0.23,-0.56,-0.72
18:10:02:548,0.24,-0.35,-0.72
18:10:02:553,0.21,-0.10,-0.67
18:10:02:562,0.17,0.15,-0.61
18:10:02:572,0.11,0.28,-0.54
18:10:02:582,0.02,0.29,-0.47
18:10:02:594,-0.06,0.22,-0.43
18:10:02:601,-0.15,0.09,-0.39
18:10:02:611,-0.23,-0.03,-0.35
18:10:02:621,-0.27,-0.16,-0.34
18:10:02:657,-0.26,-0.29,-0.35
18:10:02:659,-0.21,-0.37,-0.33
18:10:02:661,-0.14,-0.38,-0.31
18:10:02:662,-0.11,-0.30,-0.27
18:10:02:669,-0.09,-0.19,-0.21
18:10:02:679,-0.09,-0.12,-0.19
18:10:02:689,-0.07,-0.11,-0.20
18:10:02:699,-0.06,-0.14,-0.23
18:10:02:735,-0.03,-0.13,-0.28
18:10:02:737,-0.01,-0.08,-0.35
18:10:02:739,-0.05,0.02,-0.38
18:10:02:741,-0.07,0.19,-0.38
18:10:02:748,-0.12,0.41,-0.33
18:10:02:762,-0.19,0.68,-0.25
18:10:02:767,-0.22,0.95,-0.16
18:10:02:778,-0.31,1.15,-0.05
18:10:02:786,-0.42,1.23,0.07
18:10:02:796,-0.54,1.20,0.18
18:10:02:806,-0.65,1.08,0.27
18:10:02:837,-0.73,0.87,0.33
18:10:02:840,-0.79,0.64,0.35
18:10:02:842,-0.82,0.43,0.35
18:10:02:845,-0.81,0.32,0.32
18:10:02:855,-0.73,0.32,0.26
18:10:02:864,-0.59,0.43,0.20
18:10:02:879,-0.43,0.59,0.15
18:10:02:884,-0.27,0.78,0.09
18:10:02:896,-0.10,0.91,0.03
18:10:02:903,0.07,0.98,-0.03
18:10:02:913,0.24,0.96,-0.12
18:10:02:923,0.42,0.87,-0.17
18:10:02:977,0.54,0.76,-0.19
18:10:02:979,0.65,0.66,-0.17
18:10:02:981,0.73,0.57,-0.13
18:10:02:983,0.77,0.50,-0.06
18:10:02:984,0.77,0.43,-0.01
18:10:02:986,0.74,0.36,0.02
18:10:02:991,0.69,0.29,0.03
18:10:03:1,0.66,0.22,0.01
18:10:03:32,0.65,0.17,-0.04
18:10:03:34,0.68,0.11,-0.11
18:10:03:36,0.76,0.06,-0.16
18:10:03:39,0.83,-0.00,-0.20
18:10:03:49,0.87,-0.08,-0.21
18:10:03:62,0.86,-0.18,-0.21
18:10:03:69,0.80,-0.30,-0.20
18:10:03:79,0.69,-0.43,-0.19
18:10:03:88,0.56,-0.56,-0.20
18:10:03:98,0.44,-0.67,-0.19
18:10:03:137,0.31,-0.74,-0.22
18:10:03:139,0.23,-0.76,-0.25
18:10:03:141,0.22,-0.73,-0.29
18:10:03:143,0.24,-0.68,-0.32
18:10:03:146,0.28,-0.63,-0.34
18:10:03:154,0.33,-0.59,-0.34
18:10:03:164,0.34,-0.58,-0.31
18:10:03:174,0.28,-0.63,-0.28
18:10:03:184,0.20,-0.72,-0.26
18:10:03:196,0.09,-0.84,-0.24
18:10:03:203,-0.05,-0.91,-0.26
18:10:03:213,-0.17,-0.92,-0.29
18:10:03:222,-0.27,-0.82,-0.32
18:10:03:262,-0.41,-0.61,-0.34
18:10:03:264,-0.54,-0.33,-0.33
18:10:03:267,-0.61,-0.03,-0.27
18:10:03:268,-0.72,0.19,-0.22
18:10:03:271,-0.79,0.27,-0.18
18:10:03:281,-0.87,0.24,-0.15
18:10:03:291,-0.97,0.15,-0.12
18:10:03:301,-1.07,0.08,-0.04
18:10:03:358,-1.18,0.03,0.08
18:10:03:361,-1.31,-0.04,0.23
18:10:03:373,-1.46,-0.16,0.37
18:10:03:435,-1.61,-0.34,0.49
18:10:03:439,-1.64,-0.52,0.50
18:10:03:440,-1.63,-0.70,0.41
18:10:03:442,-1.64,-0.80,0.25
18:10:03:443,-1.62,-0.74,0.08
18:10:03:445,-1.37,-0.56,0.03
18:10:03:446,-1.22,-0.32,0.10
18:10:03:448,-1.12,-0.14,0.18
18:10:03:449,-1.05,-0.10,0.23
18:10:03:451,-1.23,-0.19,0.24
18:10:03:452,-1.29,-0.34,0.21
18:10:03:453,-1.24,-0.49,0.20
18:10:03:460,-1.17,-0.58,0.21
18:10:03:466,-1.12,-0.64,0.17
18:10:03:480,-1.08,-0.61,0.09
18:10:03:485,-1.04,-0.47,0.01
18:10:03:520,-1.02,-0.28,-0.05
18:10:03:522,-0.96,-0.06,-0.08
18:10:03:525,-0.88,0.11,-0.09
18:10:03:527,-0.78,0.20,-0.08
18:10:03:534,-0.64,0.19,-0.06
18:10:03:574,-0.52,0.11,-0.07
18:10:03:577,-0.46,0.00,-0.07
18:10:03:579,-0.44,-0.10,-0.10
18:10:03:580,-0.47,-0.19,-0.13
18:10:03:583,-0.52,-0.23,-0.16
18:10:03:597,-0.55,-0.24,-0.22
18:10:03:602,-0.54,-0.18,-0.27
18:10:03:615,-0.50,-0.05,-0.33
18:10:03:622,-0.45,0.12,-0.38
18:10:03:631,-0.36,0.29,-0.44
18:10:03:641,-0.29,0.40,-0.51
18:10:03:674,-0.23,0.45,-0.56
18:10:03:678,-0.17,0.45,-0.62
18:10:03:680,-0.08,0.40,-0.66
18:10:03:683,0.04,0.35,-0.71
18:10:03:690,0.15,0.29,-0.77
18:10:03:699,0.25,0.26,-0.82
18:10:03:713,0.27,0.29,-0.85
18:10:03:719,0.25,0.39,-0.84
18:10:03:730,0.22,0.53,-0.80
18:10:03:738,0.23,0.63,-0.73
18:10:03:772,0.28,0.68,-0.67
18:10:03:774,0.35,0.64,-0.61
18:10:03:777,0.43,0.53,-0.56
18:10:03:779,0.48,0.40,-0.50
18:10:03:787,0.49,0.28,-0.43
18:10:03:797,0.50,0.16,-0.35
18:10:03:806,0.52,0.05,-0.26
18:10:03:816,0.52,-0.05,-0.18
18:10:03:860,0.51,-0.13,-0.12
18:10:03:863,0.50,-0.16,-0.07
18:10:03:866,0.47,-0.15,-0.04
18:10:03:868,0.46,-0.12,-0.05
18:10:03:869,0.47,-0.08,-0.05
18:10:03:875,0.50,-0.03,-0.05
18:10:03:885,0.54,0.03,-0.05
18:10:03:899,0.57,0.08,-0.04
18:10:03:904,0.59,0.14,-0.03
18:10:03:914,0.61,0.17,-0.03
18:10:03:923,0.61,0.21,-0.02
18:10:03:933,0.59,0.24,0.02
18:10:03:983,0.54,0.29,0.07
18:10:03:986,0.48,0.33,0.14
18:10:03:988,0.42,0.31,0.21
18:10:03:990,0.39,0.27,0.27
18:10:03:992,0.37,0.19,0.32
18:10:03:994,0.37,0.14,0.38
18:10:04:2,0.40,0.13,0.41
18:10:04:15,0.47,0.14,0.45
18:10:04:21,0.58,0.15,0.50
18:10:04:31,0.69,0.15,0.51
18:10:04:40,0.79,0.15,0.54
18:10:04:84,0.85,0.16,0.57
18:10:04:87,0.88,0.18,0.57
18:10:04:89,0.89,0.20,0.59
18:10:04:91,0.90,0.22,0.60
18:10:04:94,0.88,0.20,0.62
18:10:04:101,0.85,0.17,0.64
18:10:04:108,0.86,0.10,0.66
18:10:04:118,0.85,0.02,0.65
18:10:04:162,0.86,-0.05,0.62
18:10:04:165,0.88,-0.11,0.58
18:10:04:168,0.86,-0.11,0.53
18:10:04:170,0.84,-0.07,0.49
18:10:04:173,0.81,0.01,0.45
18:10:04:182,0.79,0.09,0.42
18:10:04:186,0.77,0.15,0.38
18:10:04:198,0.76,0.19,0.34
18:10:04:205,0.75,0.21,0.31
18:10:04:215,0.73,0.20,0.32
18:10:04:225,0.70,0.16,0.33
18:10:04:263,0.62,0.10,0.34
18:10:04:266,0.56,0.04,0.35
18:10:04:275,0.52,-0.01,0.34
18:10:04:282,0.50,-0.04,0.33
18:10:04:285,0.52,-0.07,0.31
18:10:04:288,0.57,-0.07,0.27
18:10:04:307,0.65,-0.04,0.23
18:10:04:309,0.71,0.01,0.19
18:10:04:391,0.76,0.08,0.13
18:10:04:393,0.78,0.12,0.10
18:10:04:394,0.76,0.15,0.06
18:10:04:395,0.73,0.14,0.04
18:10:04:397,0.72,0.10,0.05
18:10:04:398,0.69,0.02,0.04
18:10:04:399,0.67,-0.09,0.04
18:10:04:401,0.63,-0.18,0.04
18:10:04:402,0.57,-0.23,0.01
18:10:04:403,0.49,-0.23,0.02
18:10:04:410,0.43,-0.20,0.03
18:10:04:419,0.38,-0.17,0.02
18:10:04:432,0.35,-0.17,0.02
18:10:04:439,0.32,-0.16,-0.01
18:10:04:473,0.29,-0.14,-0.03
18:10:04:475,0.26,-0.12,-0.04
18:10:04:477,0.23,-0.11,-0.05
18:10:04:479,0.18,-0.12,-0.05
18:10:04:488,0.12,-0.13,-0.07
18:10:04:498,0.09,-0.13,-0.06
18:10:04:507,0.06,-0.13,-0.05
18:10:04:517,0.06,-0.13,-0.05
18:10:04:526,0.10,-0.14,-0.05
18:10:04:553,0.10,-0.16,-0.06
18:10:04:556,0.07,-0.15,-0.08
18:10:04:557,0.04,-0.10,-0.09
18:10:04:565,-0.02,-0.03,-0.09
18:10:04:575,-0.02,0.04,-0.08
18:10:04:585,-0.02,0.09,-0.08
18:10:04:597,-0.03,0.10,-0.08
18:10:04:604,-0.03,0.10,-0.07
18:10:04:615,-0.02,0.09,-0.06
18:10:04:624,-0.03,0.07,-0.04
18:10:04:664,-0.07,0.05,-0.01
18:10:04:667,-0.17,0.05,-0.00
18:10:04:668,-0.32,0.04,-0.01
18:10:04:670,-0.45,0.02,-0.04
18:10:04:673,-0.51,-0.02,-0.06
18:10:04:689,-0.52,-0.09,-0.10
18:10:04:692,-0.47,-0.17,-0.13
18:10:04:702,-0.36,-0.23,-0.15
18:10:04:716,-0.27,-0.28,-0.16
18:10:04:721,-0.24,-0.30,-0.18
18:10:04:732,-0.24,-0.30,-0.21
18:10:04:741,-0.28,-0.32,-0.25
18:10:04:782,-0.30,-0.35,-0.33
18:10:04:785,-0.31,-0.42,-0.40
18:10:04:787,-0.28,-0.49,-0.48
18:10:04:789,-0.25,-0.52,-0.53
18:10:04:791,-0.21,-0.51,-0.58
18:10:04:800,-0.15,-0.45,-0.60
18:10:04:809,-0.10,-0.37,-0.61
18:10:04:819,-0.04,-0.29,-0.60
18:10:04:864,-0.03,-0.24,-0.58
18:10:04:867,-0.02,-0.25,-0.54
18:10:04:870,-0.02,-0.28,-0.49
18:10:04:872,-0.02,-0.36,-0.46
18:10:04:874,-0.01,-0.44,-0.43
18:10:04:878,0.02,-0.47,-0.41
18:10:04:887,0.04,-0.46,-0.41
18:10:04:900,0.04,-0.37,-0.39
18:10:04:906,0.09,-0.25,-0.38
18:10:04:916,0.14,-0.15,-0.37
18:10:04:926,0.22,-0.11,-0.37
18:10:04:976,0.34,-0.09,-0.37
18:10:04:980,0.44,-0.10,-0.38
18:10:04:983,0.52,-0.10,-0.40
18:10:04:987,0.56,-0.09,-0.43
18:10:04:990,0.58,-0.07,-0.46
18:10:04:994,0.57,-0.07,-0.48
18:10:04:996,0.58,-0.08,-0.46
18:10:05:4,0.56,-0.12,-0.42
18:10:05:18,0.52,-0.18,-0.37
18:10:05:23,0.49,-0.26,-0.32
18:10:05:79,0.46,-0.34,-0.30
18:10:05:84,0.45,-0.39,-0.29
18:10:05:86,0.47,-0.40,-0.25
18:10:05:88,0.48,-0.37,-0.23
18:10:05:90,0.46,-0.32,-0.20
18:10:05:91,0.46,-0.30,-0.19
18:10:05:93,0.49,-0.30,-0.21
18:10:05:103,0.55,-0.33,-0.24
18:10:05:110,0.65,-0.34,-0.26
18:10:05:120,0.75,-0.30,-0.26
18:10:05:130,0.82,-0.22,-0.25
18:10:05:139,0.86,-0.11,-0.21
18:10:05:175,0.91,-0.02,-0.17
18:10:05:180,0.94,0.04,-0.17
18:10:05:182,0.95,0.09,-0.18
18:10:05:184,0.95,0.18,-0.19
18:10:05:192,0.88,0.31,-0.16
18:10:05:202,0.72,0.41,-0.10
18:10:05:207,0.60,0.49,-0.05
18:10:05:218,0.49,0.52,-0.01
18:10:05:227,0.44,0.47,-0.04
18:10:05:237,0.46,0.39,-0.12
18:10:05:275,0.36,0.35,-0.10
18:10:05:280,0.28,0.37,-0.07
18:10:05:282,0.29,0.46,-0.02
18:10:05:283,0.30,0.64,0.09
18:10:05:358,0.38,0.81,0.11
18:10:05:360,0.37,0.94,0.14
18:10:05:361,0.28,1.02,0.20
18:10:05:364,0.17,1.05,0.26
18:10:05:366,0.06,0.99,0.32
18:10:05:368,-0.04,0.81,0.42
18:10:05:369,-0.14,0.58,0.49
18:10:05:370,-0.11,0.33,0.49
18:10:05:372,-0.03,0.07,0.49
18:10:05:373,0.14,-0.17,0.43
18:10:05:382,0.36,-0.36,0.37
18:10:05:392,0.50,-0.54,0.39
18:10:05:424,0.58,-0.65,0.43
18:10:05:426,0.56,-0.67,0.48
18:10:05:427,0.58,-0.61,0.53
18:10:05:435,0.50,-0.50,0.54
18:10:05:441,0.39,-0.37,0.53
18:10:05:473,0.26,-0.28,0.49
18:10:05:475,0.04,-0.25,0.44
18:10:05:477,-0.14,-0.29,0.38
18:10:05:484,-0.28,-0.44,0.28
18:10:05:489,-0.31,-0.63,0.21
18:10:05:500,-0.33,-0.83,0.14
18:10:05:509,-0.25,-1.01,0.10
18:10:05:519,-0.14,-1.08,0.10
18:10:05:528,-0.08,-1.08,0.15
18:10:05:539,0.04,-1.03,0.23
18:10:05:579,0.10,-0.96,0.40
18:10:05:582,0.13,-0.89,0.63
18:10:05:584,0.18,-0.84,0.83
18:10:05:586,0.23,-0.84,1.00
18:10:05:588,0.33,-0.90,1.08
18:10:05:600,0.37,-1.06,1.10
18:10:05:607,0.37,-1.22,1.09
18:10:05:617,0.24,-1.32,1.02
18:10:05:626,0.05,-1.29,0.95
18:10:05:636,-0.13,-1.03,0.93
18:10:05:645,-0.39,-0.59,0.97
18:10:05:684,-0.65,-0.01,1.12
18:10:05:688,-0.92,0.60,1.26
18:10:05:691,-1.12,1.11,1.33
18:10:05:692,-1.15,1.48,1.30
18:10:05:697,-1.08,1.73,1.14
18:10:05:707,-0.97,1.90,0.96
18:10:05:718,-0.90,2.08,0.75
18:10:05:723,-0.83,2.31,0.58
18:10:05:735,-0.77,2.60,0.62
18:10:05:742,-0.62,2.92,0.77
18:10:05:783,-0.50,3.26,1.11
18:10:05:787,-0.46,3.55,1.54
18:10:05:790,-0.49,3.71,1.82
18:10:05:792,-0.63,3.75,1.98
18:10:05:796,-0.76,3.63,1.95
18:10:05:805,-0.86,3.38,1.73
18:10:05:811,-0.87,3.08,1.48
18:10:05:820,-0.75,2.80,1.21
18:10:05:865,-0.56,2.60,0.96
18:10:05:868,-0.29,2.57,0.76
18:10:05:870,-0.05,2.66,0.53
18:10:05:873,0.21,2.87,0.32
18:10:05:875,0.46,3.18,0.12
18:10:05:879,0.63,3.48,-0.05
18:10:05:889,0.57,3.79,-0.16
18:10:05:902,0.37,4.08,-0.18
18:10:05:908,0.13,4.35,-0.08
18:10:05:918,-0.09,4.52,0.10
18:10:05:927,-0.14,4.51,0.30
18:10:05:937,-0.18,4.27,0.49
18:10:05:981,-0.21,3.80,0.63
18:10:05:986,-0.29,3.14,0.71
18:10:05:988,-0.40,2.44,0.72
18:10:05:991,-0.37,1.70,0.67
18:10:05:993,-0.36,1.03,0.55
18:10:05:997,-0.34,0.48,0.38
18:10:06:5,-0.22,0.09,0.23
18:10:06:18,-0.12,-0.11,0.06
18:10:06:25,0.07,-0.18,-0.08
18:10:06:41,0.27,-0.16,-0.23
18:10:06:44,0.42,-0.15,-0.41
18:10:06:84,0.53,-0.14,-0.57
18:10:06:87,0.58,-0.20,-0.75
18:10:06:89,0.59,-0.34,-0.92
18:10:06:91,0.56,-0.55,-1.06
18:10:06:93,0.46,-0.83,-1.21
18:10:06:103,0.32,-1.00,-1.41
18:10:06:113,0.13,-1.31,-1.47
18:10:06:123,-0.04,-1.55,-1.45
18:10:06:176,-0.18,-1.71,-1.41
18:10:06:180,-0.33,-1.93,-1.26
18:10:06:183,-0.39,-1.95,-1.18
18:10:06:186,-0.39,-1.99,-1.13
18:10:06:188,-0.43,-2.08,-1.10
18:10:06:191,-0.42,-2.20,-1.10
18:10:06:194,-0.38,-2.34,-1.15
18:10:06:204,-0.31,-2.46,-1.19
18:10:06:209,-0.22,-2.55,-1.21
18:10:06:219,-0.10,-2.61,-1.22
18:10:06:229,0.05,-2.66,-1.20
18:10:06:239,0.18,-2.72,-1.15
18:10:06:278,0.30,-2.83,-1.09
18:10:06:342,0.35,-2.97,-1.01
18:10:06:343,0.34,-3.15,-0.93
18:10:06:345,0.30,-3.32,-0.87
18:10:06:347,0.28,-3.45,-0.80
18:10:06:349,0.27,-3.53,-0.73
18:10:06:351,0.26,-3.53,-0.65
18:10:06:352,0.26,-3.48,-0.55
18:10:06:354,0.24,-3.41,-0.47
18:10:06:356,0.23,-3.31,-0.38
18:10:06:358,0.23,-3.23,-0.31
18:10:06:360,0.24,-3.19,-0.25
18:10:06:366,0.25,-3.16,-0.21
18:10:06:375,0.29,-3.15,-0.19
18:10:06:410,0.35,-3.13,-0.19
18:10:06:412,0.42,-3.07,-0.20
18:10:06:415,0.52,-2.96,-0.19
18:10:06:417,0.63,-2.79,-0.18
18:10:06:424,0.73,-2.60,-0.14
18:10:06:456,0.80,-2.39,-0.10
18:10:06:459,0.84,-2.17,-0.06
18:10:06:460,0.87,-1.96,-0.04
18:10:06:462,0.92,-1.78,-0.05
18:10:06:472,0.98,-1.59,-0.04
18:10:06:485,1.02,-1.42,-0.03
18:10:06:492,1.01,-1.24,0.01
18:10:06:501,0.98,-1.06,0.06
18:10:06:511,0.95,-0.91,0.11
18:10:06:521,0.93,-0.77,0.16
18:10:06:534,0.92,-0.66,0.21
18:10:06:540,0.87,-0.55,0.25
18:10:06:572,0.81,-0.42,0.30
18:10:06:575,0.72,-0.27,0.34
18:10:06:576,0.64,-0.11,0.37
18:10:06:579,0.56,0.07,0.43
18:10:06:589,0.49,0.24,0.47
18:10:06:601,0.45,0.41,0.53
18:10:06:609,0.44,0.55,0.58
18:10:06:618,0.45,0.65,0.62
18:10:06:628,0.46,0.74,0.66
18:10:06:638,0.46,0.80,0.67
18:10:06:682,0.45,0.85,0.69
18:10:06:685,0.47,0.88,0.67
18:10:06:688,0.54,0.91,0.67
18:10:06:690,0.64,0.94,0.66
18:10:06:691,0.73,0.98,0.63
18:10:06:696,0.80,1.02,0.61
18:10:06:707,0.82,1.07,0.61
18:10:06:722,0.78,1.13,0.61
18:10:06:726,0.69,1.18,0.62
18:10:06:736,0.58,1.25,0.66
18:10:06:745,0.48,1.31,0.71
18:10:06:788,0.41,1.34,0.75
18:10:06:791,0.35,1.34,0.81
18:10:06:793,0.29,1.32,0.86
18:10:06:795,0.20,1.30,0.88
18:10:06:800,0.11,1.26,0.89
18:10:06:807,0.06,1.23,0.88
18:10:06:813,0.03,1.17,0.85
18:10:06:823,0.01,1.10,0.80
18:10:06:868,0.00,1.07,0.75
18:10:06:872,-0.01,1.07,0.71
18:10:06:874,-0.05,1.07,0.66
18:10:06:876,-0.13,1.04,0.63
18:10:06:878,-0.19,0.96,0.60
18:10:06:887,-0.27,0.80,0.56
18:10:06:891,-0.31,0.59,0.51
18:10:06:903,-0.31,0.39,0.44
18:10:06:910,-0.34,0.19,0.34
18:10:06:920,-0.42,0.02,0.23
18:10:06:930,-0.48,-0.05,0.12
18:10:06:939,-0.54,-0.05,0.03
18:10:06:995,-0.64,0.00,-0.05
18:10:06:999,-0.73,0.11,-0.13
18:10:07:2,-0.90,0.21,-0.19
18:10:07:5,-1.06,0.31,-0.29
18:10:07:7,-1.20,0.36,-0.37
18:10:07:9,-1.31,0.30,-0.42
18:10:07:11,-1.37,0.17,-0.49
18:10:07:19,-1.40,-0.06,-0.55
18:10:07:27,-1.41,-0.32,-0.61
18:10:07:37,-1.39,-0.55,-0.69
18:10:07:46,-1.37,-0.76,-0.76
18:10:07:87,-1.39,-0.89,-0.77
18:10:07:90,-1.43,-0.94,-0.78
18:10:07:93,-1.50,-0.94,-0.80
18:10:07:95,-1.53,-0.89,-0.79
18:10:07:99,-1.49,-0.85,-0.77
18:10:07:107,-1.43,-0.87,-0.80
18:10:07:117,-1.35,-0.96,-0.81
18:10:07:126,-1.25,-1.08,-0.86
18:10:07:136,-1.16,-1.19,-0.93
18:10:07:144,-1.04,-1.26,-0.98
18:10:07:186,-0.92,-1.25,-1.02
18:10:07:190,-0.82,-1.21,-1.06
18:10:07:193,-0.76,-1.17,-1.08
18:10:07:195,-0.73,-1.11,-1.08
18:10:07:197,-0.71,-1.04,-1.02
18:10:07:208,-0.74,-0.97,-0.95
18:10:07:212,-0.79,-0.93,-0.87
18:10:07:222,-0.79,-0.85,-0.80
18:10:07:337,-0.83,-0.72,-0.78
18:10:07:339,-0.86,-0.57,-0.76
18:10:07:340,-0.81,-0.38,-0.72
18:10:07:341,-0.77,-0.28,-0.68
18:10:07:343,-0.78,-0.25,-0.61
18:10:07:344,-0.82,-0.23,-0.51
18:10:07:345,-0.88,-0.19,-0.41
18:10:07:347,-1.01,-0.12,-0.33
18:10:07:348,-1.05,-0.03,-0.26
18:10:07:349,-0.98,0.10,-0.23
18:10:07:351,-0.86,0.22,-0.24
18:10:07:352,-0.69,0.37,-0.23
18:10:07:354,-0.49,0.55,-0.19
18:10:07:359,-0.34,0.72,-0.16
18:10:07:391,-0.27,0.85,-0.11
18:10:07:393,-0.23,1.01,-0.00
18:10:07:395,-0.22,1.15,0.06
18:10:07:397,-0.26,1.24,0.12
18:10:07:406,-0.26,1.35,0.23
18:10:07:421,-0.24,1.39,0.32
18:10:07:426,-0.25,1.32,0.41
18:10:07:436,-0.27,1.16,0.51
18:10:07:445,-0.30,0.89,0.60
18:10:07:455,-0.34,0.53,0.64
18:10:07:465,-0.33,0.16,0.67
18:10:07:493,-0.28,-0.13,0.74
18:10:07:496,-0.25,-0.31,0.83
18:10:07:497,-0.21,-0.33,0.88
18:10:07:504,-0.04,-0.20,0.91
18:10:07:513,0.16,0.01,0.88
18:10:07:523,0.38,0.29,0.76
18:10:07:536,0.61,0.52,0.58
18:10:07:543,0.74,0.65,0.33
18:10:07:553,0.72,0.64,0.11
18:10:07:563,0.72,0.49,-0.09
18:10:07:603,0.65,0.27,-0.16
18:10:07:606,0.46,0.09,-0.07
18:10:07:608,0.34,0.03,0.08
18:10:07:610,0.20,0.16,0.31
18:10:07:612,0.09,0.37,0.52
18:10:07:621,0.09,0.55,0.69
18:10:07:630,0.23,0.67,0.83
18:10:07:640,0.40,0.68,0.86
18:10:07:690,0.60,0.63,0.81
18:10:07:692,0.76,0.56,0.66
18:10:07:694,0.85,0.43,0.45
18:10:07:696,0.94,0.21,0.21
18:10:07:699,0.93,0.08,0.05
18:10:07:701,0.72,0.10,-0.05
18:10:07:709,0.36,0.38,-0.13
18:10:07:724,-0.12,0.87,-0.14
18:10:07:728,-0.60,1.31,-0.24
18:10:07:738,-0.88,1.63,-0.38
18:10:07:747,-1.07,1.76,-0.54
18:10:07:795,-1.20,1.68,-0.71
18:10:07:799,-1.26,1.54,-0.77
18:10:07:802,-1.33,1.32,-0.73
18:10:07:805,-1.40,1.09,-0.67
18:10:07:808,-1.52,0.94,-0.58
18:10:07:810,-1.72,0.87,-0.48
18:10:07:819,-1.86,0.90,-0.44
18:10:07:826,-1.97,0.96,-0.37
18:10:07:839,-1.91,0.98,-0.33
18:10:07:845,-1.68,0.88,-0.34
18:10:07:855,-1.43,0.65,-0.36
18:10:07:864,-1.14,0.40,-0.40
18:10:07:934,-0.85,0.19,-0.45
18:10:07:938,-0.58,0.03,-0.53
18:10:07:940,-0.50,-0.07,-0.63
18:10:07:943,-0.50,-0.09,-0.81
18:10:07:945,-0.60,-0.13,-0.99
18:10:07:947,-0.82,-0.15,-1.15
18:10:07:950,-0.96,-0.20,-1.27
18:10:07:956,-1.14,-0.31,-1.31
18:10:07:962,-1.27,-0.45,-1.35
18:10:07:964,-1.29,-0.62,-1.37
18:10:07:972,-1.31,-0.82,-1.37
18:10:07:981,-1.25,-1.01,-1.35
18:10:08:31,-1.13,-1.21,-1.28
18:10:08:36,-1.03,-1.35,-1.21
18:10:08:39,-0.84,-1.42,-1.18
18:10:08:40,-0.66,-1.37,-1.12
18:10:08:42,-0.65,-1.35,-1.12
18:10:08:43,-0.67,-1.35,-1.10
18:10:08:50,-0.77,-1.34,-1.03
18:10:08:58,-0.89,-1.35,-0.95
18:10:08:70,-0.90,-1.26,-0.82
18:10:08:78,-0.99,-1.07,-0.76
18:10:08:109,-1.08,-0.84,-0.78
18:10:08:112,-1.14,-0.67,-0.88
18:10:08:113,-1.22,-0.51,-1.00
18:10:08:123,-1.21,-0.38,-1.05
18:10:08:127,-1.13,-0.27,-1.03
